x y z dist_scaled dist_frac flux_norm wavelength redshift
-0.07914 0.00010 0.49631 0.50258 0.00000 0.887 1236.115 0.01682
-0.07926 0.00010 0.49705 0.50333 0.00188 1.142 1236.145 0.01684
-0.07938 0.00010 0.49778 0.50407 0.00375 1.343 1236.175 0.01687
-0.07950 0.00010 0.49852 0.50481 0.00563 0.850 1236.205 0.01689
-0.07961 0.00010 0.49925 0.50556 0.00751 1.285 1236.235 0.01692
-0.07973 0.00010 0.49998 0.50630 0.00938 0.956 1236.265 0.01694
-0.07985 0.00010 0.50072 0.50705 0.01126 0.766 1236.295 0.01697
-0.07996 0.00010 0.50145 0.50779 0.01313 1.090 1236.325 0.01699
-0.08008 0.00010 0.50219 0.50853 0.01501 0.817 1236.355 0.01701
-0.08020 0.00010 0.50292 0.50928 0.01689 1.199 1236.384 0.01704
-0.08032 0.00010 0.50366 0.51002 0.01876 1.060 1236.414 0.01706
-0.08043 0.00010 0.50439 0.51077 0.02064 1.033 1236.444 0.01709
-0.08055 0.00010 0.50513 0.51151 0.02252 1.060 1236.474 0.01711
-0.08067 0.00010 0.50586 0.51225 0.02440 1.060 1236.504 0.01714
-0.08078 0.00010 0.50660 0.51300 0.02627 0.899 1236.534 0.01716
-0.08090 0.00010 0.50733 0.51374 0.02815 1.059 1236.564 0.01719
-0.08102 0.00010 0.50807 0.51449 0.03003 1.030 1236.594 0.01721
-0.08114 0.00010 0.50880 0.51523 0.03190 1.164 1236.623 0.01724
-0.08125 0.00010 0.50954 0.51597 0.03378 0.974 1236.653 0.01726
-0.08137 0.00010 0.51027 0.51672 0.03566 1.163 1236.683 0.01729
-0.08149 0.00010 0.51101 0.51746 0.03754 1.216 1236.713 0.01731
-0.08160 0.00010 0.51174 0.51821 0.03941 0.838 1236.743 0.01733
-0.08172 0.00010 0.51248 0.51895 0.04129 1.080 1236.773 0.01736
-0.08184 0.00010 0.51321 0.51970 0.04317 1.106 1236.803 0.01738
-0.08196 0.00010 0.51395 0.52044 0.04505 1.241 1236.833 0.01741
-0.08207 0.00010 0.51468 0.52118 0.04692 1.050 1236.862 0.01743
-0.08219 0.00010 0.51542 0.52193 0.04880 0.997 1236.892 0.01746
-0.08231 0.00010 0.51615 0.52267 0.05068 0.725 1236.922 0.01748
-0.08243 0.00010 0.51689 0.52342 0.05256 0.858 1236.952 0.01751
-0.08254 0.00010 0.51762 0.52416 0.05444 0.938 1236.982 0.01753
-0.08266 0.00010 0.51836 0.52491 0.05631 0.938 1237.012 0.01756
-0.08278 0.00010 0.51909 0.52565 0.05819 0.883 1237.042 0.01758
-0.08289 0.00010 0.51983 0.52640 0.06007 1.149 1237.072 0.01760
-0.08301 0.00010 0.52056 0.52714 0.06195 1.070 1237.101 0.01763
-0.08313 0.00010 0.52130 0.52788 0.06383 1.042 1237.131 0.01765
-0.08325 0.00010 0.52203 0.52863 0.06571 1.335 1237.161 0.01768
-0.08336 0.00010 0.52277 0.52937 0.06758 1.441 1237.191 0.01770
-0.08348 0.00010 0.52350 0.53012 0.06946 1.282 1237.221 0.01773
-0.08360 0.00010 0.52424 0.53086 0.07134 1.227 1237.251 0.01775
-0.08372 0.00010 0.52498 0.53161 0.07322 0.932 1237.281 0.01778
-0.08383 0.00010 0.52571 0.53235 0.07510 1.173 1237.311 0.01780
-0.08395 0.00010 0.52645 0.53310 0.07698 1.142 1237.341 0.01783
-0.08407 0.00010 0.52718 0.53384 0.07886 1.033 1237.370 0.01785
-0.08418 0.00010 0.52792 0.53459 0.08074 0.955 1237.400 0.01788
-0.08430 0.00010 0.52865 0.53533 0.08261 0.953 1237.430 0.01790
-0.08442 0.00010 0.52939 0.53608 0.08449 1.112 1237.460 0.01792
-0.08454 0.00010 0.53012 0.53682 0.08637 0.738 1237.490 0.01795
-0.08465 0.00010 0.53086 0.53757 0.08825 0.737 1237.520 0.01797
-0.08477 0.00010 0.53160 0.53831 0.09013 1.506 1237.550 0.01800
-0.08489 0.00010 0.53233 0.53906 0.09201 1.211 1237.580 0.01802
-0.08501 0.00010 0.53307 0.53980 0.09389 1.080 1237.609 0.01805
-0.08512 0.00010 0.53380 0.54055 0.09577 0.918 1237.639 0.01807
-0.08524 0.00010 0.53454 0.54129 0.09765 1.368 1237.669 0.01810
-0.08536 0.00011 0.53527 0.54204 0.09953 1.129 1237.699 0.01812
-0.08547 0.00011 0.53601 0.54278 0.10141 0.838 1237.729 0.01815
-0.08559 0.00011 0.53675 0.54353 0.10329 0.996 1237.759 0.01817
-0.08571 0.00011 0.53748 0.54427 0.10517 1.012 1237.789 0.01819
-0.08583 0.00011 0.53822 0.54502 0.10705 1.096 1237.819 0.01822
-0.08594 0.00011 0.53895 0.54576 0.10893 1.229 1237.848 0.01824
-0.08606 0.00011 0.53969 0.54651 0.11081 1.045 1237.878 0.01827
-0.08618 0.00011 0.54043 0.54725 0.11269 1.124 1237.908 0.01829
-0.08630 0.00011 0.54116 0.54800 0.11457 0.730 1237.938 0.01832
-0.08641 0.00011 0.54190 0.54874 0.11645 1.073 1237.968 0.01834
-0.08653 0.00011 0.54263 0.54949 0.11833 0.887 1237.998 0.01837
-0.08665 0.00011 0.54337 0.55024 0.12021 1.042 1238.028 0.01839
-0.08677 0.00011 0.54411 0.55098 0.12209 0.937 1238.058 0.01842
-0.08688 0.00011 0.54484 0.55173 0.12397 1.121 1238.087 0.01844
-0.08700 0.00011 0.54558 0.55247 0.12585 1.145 1238.117 0.01847
-0.08712 0.00011 0.54632 0.55322 0.12773 0.831 1238.147 0.01849
-0.08724 0.00011 0.54705 0.55396 0.12961 0.937 1238.177 0.01851
-0.08735 0.00011 0.54779 0.55471 0.13149 0.987 1238.207 0.01854
-0.08747 0.00011 0.54852 0.55545 0.13338 0.880 1238.237 0.01856
-0.08759 0.00011 0.54926 0.55620 0.13526 1.140 1238.267 0.01859
-0.08771 0.00011 0.55000 0.55695 0.13714 0.955 1238.297 0.01861
-0.08782 0.00011 0.55073 0.55769 0.13902 0.800 1238.327 0.01864
-0.08794 0.00011 0.55147 0.55844 0.14090 0.749 1238.356 0.01866
-0.08806 0.00011 0.55221 0.55918 0.14278 1.037 1238.386 0.01869
-0.08817 0.00011 0.55294 0.55993 0.14466 1.010 1238.416 0.01871
-0.08829 0.00011 0.55368 0.56067 0.14654 0.879 1238.446 0.01874
-0.08841 0.00011 0.55442 0.56142 0.14843 0.826 1238.476 0.01876
-0.08853 0.00011 0.55515 0.56217 0.15031 1.087 1238.506 0.01878
-0.08864 0.00011 0.55589 0.56291 0.15219 0.931 1238.536 0.01881
-0.08876 0.00011 0.55663 0.56366 0.15407 0.593 1238.566 0.01883
-0.08888 0.00011 0.55736 0.56440 0.15595 0.956 1238.595 0.01886
-0.08900 0.00011 0.55810 0.56515 0.15783 0.857 1238.625 0.01888
-0.08911 0.00011 0.55884 0.56590 0.15972 0.785 1238.655 0.01891
-0.08923 0.00011 0.55957 0.56664 0.16160 0.929 1238.685 0.01893
-0.08935 0.00011 0.56031 0.56739 0.16348 0.805 1238.715 0.01896
-0.08947 0.00011 0.56105 0.56813 0.16536 1.099 1238.745 0.01898
-0.08958 0.00011 0.56178 0.56888 0.16724 0.880 1238.775 0.01901
-0.08970 0.00011 0.56252 0.56963 0.16913 1.084 1238.805 0.01903
-0.08982 0.00011 0.56326 0.57037 0.17101 0.789 1238.834 0.01905
-0.08994 0.00011 0.56399 0.57112 0.17289 0.741 1238.864 0.01908
-0.09005 0.00011 0.56473 0.57186 0.17477 0.995 1238.894 0.01910
-0.09017 0.00011 0.56547 0.57261 0.17665 0.987 1238.924 0.01913
-0.09029 0.00011 0.56620 0.57336 0.17854 0.749 1238.954 0.01915
-0.09041 0.00011 0.56694 0.57410 0.18042 0.828 1238.984 0.01918
-0.09052 0.00011 0.56768 0.57485 0.18230 1.219 1239.014 0.01920
-0.09064 0.00011 0.56841 0.57560 0.18419 1.109 1239.044 0.01923
-0.09076 0.00011 0.56915 0.57634 0.18607 0.684 1239.073 0.01925
-0.09088 0.00011 0.56989 0.57709 0.18795 0.984 1239.103 0.01928
-0.09099 0.00011 0.57063 0.57784 0.18983 1.157 1239.133 0.01930
-0.09111 0.00011 0.57136 0.57858 0.19172 0.970 1239.163 0.01933
-0.09123 0.00011 0.57210 0.57933 0.19360 1.073 1239.193 0.01935
-0.09135 0.00011 0.57284 0.58007 0.19548 0.843 1239.223 0.01937
-0.09146 0.00011 0.57357 0.58082 0.19737 0.971 1239.253 0.01940
-0.09158 0.00011 0.57431 0.58157 0.19925 0.921 1239.283 0.01942
-0.09170 0.00011 0.57505 0.58231 0.20113 0.817 1239.313 0.01945
-0.09182 0.00011 0.57579 0.58306 0.20302 0.994 1239.342 0.01947
-0.09194 0.00011 0.57652 0.58381 0.20490 0.918 1239.372 0.01950
-0.09205 0.00011 0.57726 0.58455 0.20678 0.968 1239.402 0.01952
-0.09217 0.00011 0.57800 0.58530 0.20867 0.868 1239.432 0.01955
-0.09229 0.00011 0.57874 0.58605 0.21055 0.890 1239.462 0.01957
-0.09241 0.00011 0.57947 0.58679 0.21243 0.965 1239.492 0.01960
-0.09252 0.00011 0.58021 0.58754 0.21432 0.735 1239.522 0.01962
-0.09264 0.00011 0.58095 0.58829 0.21620 0.964 1239.552 0.01964
-0.09276 0.00011 0.58169 0.58904 0.21809 1.091 1239.581 0.01967
-0.09288 0.00011 0.58242 0.58978 0.21997 0.762 1239.611 0.01969
-0.09299 0.00011 0.58316 0.59053 0.22185 0.911 1239.641 0.01972
-0.09311 0.00011 0.58390 0.59128 0.22374 0.810 1239.671 0.01974
-0.09323 0.00011 0.58464 0.59202 0.22562 0.837 1239.701 0.01977
-0.09335 0.00011 0.58537 0.59277 0.22751 0.861 1239.731 0.01979
-0.09346 0.00012 0.58611 0.59352 0.22939 0.632 1239.761 0.01982
-0.09358 0.00012 0.58685 0.59426 0.23128 0.911 1239.791 0.01984
-0.09370 0.00012 0.58759 0.59501 0.23316 0.859 1239.820 0.01987
-0.09382 0.00012 0.58832 0.59576 0.23504 1.161 1239.850 0.01989
-0.09393 0.00012 0.58906 0.59650 0.23693 1.363 1239.880 0.01992
