x y z dist_scaled dist_frac flux_norm wavelength redshift
0.04397 0.04122 0.49896 0.50258 0.00000 0.944 1236.115 0.01682
0.04403 0.04128 0.49969 0.50333 0.00188 0.999 1236.145 0.01684
0.04410 0.04134 0.50043 0.50407 0.00375 0.722 1236.175 0.01687
0.04416 0.04140 0.50117 0.50481 0.00563 0.694 1236.205 0.01689
0.04423 0.04146 0.50191 0.50556 0.00751 1.523 1236.235 0.01692
0.04429 0.04152 0.50265 0.50630 0.00938 1.273 1236.265 0.01694
0.04436 0.04158 0.50339 0.50705 0.01126 0.776 1236.295 0.01697
0.04442 0.04164 0.50413 0.50779 0.01313 0.885 1236.325 0.01699
0.04449 0.04170 0.50486 0.50853 0.01501 0.968 1236.355 0.01701
0.04455 0.04177 0.50560 0.50928 0.01689 0.940 1236.384 0.01704
0.04462 0.04183 0.50634 0.51002 0.01876 0.802 1236.414 0.01706
0.04468 0.04189 0.50708 0.51077 0.02064 0.748 1236.444 0.01709
0.04475 0.04195 0.50782 0.51151 0.02252 0.860 1236.474 0.01711
0.04481 0.04201 0.50856 0.51225 0.02440 0.915 1236.504 0.01714
0.04488 0.04207 0.50930 0.51300 0.02627 1.162 1236.534 0.01716
0.04494 0.04213 0.51003 0.51374 0.02815 0.998 1236.564 0.01719
0.04501 0.04219 0.51077 0.51449 0.03003 1.025 1236.594 0.01721
0.04508 0.04225 0.51151 0.51523 0.03190 0.973 1236.623 0.01724
0.04514 0.04231 0.51225 0.51597 0.03378 1.138 1236.653 0.01726
0.04521 0.04238 0.51299 0.51672 0.03566 0.944 1236.683 0.01729
0.04527 0.04244 0.51373 0.51746 0.03754 0.724 1236.713 0.01731
0.04534 0.04250 0.51447 0.51821 0.03941 1.084 1236.743 0.01733
0.04540 0.04256 0.51521 0.51895 0.04129 0.891 1236.773 0.01736
0.04547 0.04262 0.51595 0.51970 0.04317 1.112 1236.803 0.01738
0.04553 0.04268 0.51668 0.52044 0.04505 1.030 1236.833 0.01741
0.04560 0.04274 0.51742 0.52118 0.04692 0.976 1236.862 0.01743
0.04566 0.04280 0.51816 0.52193 0.04880 0.898 1236.892 0.01746
0.04573 0.04286 0.51890 0.52267 0.05068 1.197 1236.922 0.01748
0.04579 0.04292 0.51964 0.52342 0.05256 0.867 1236.952 0.01751
0.04586 0.04299 0.52038 0.52416 0.05444 1.087 1236.982 0.01753
0.04592 0.04305 0.52112 0.52491 0.05631 1.100 1237.012 0.01756
0.04599 0.04311 0.52186 0.52565 0.05819 1.030 1237.042 0.01758
0.04605 0.04317 0.52260 0.52640 0.06007 1.058 1237.072 0.01760
0.04612 0.04323 0.52334 0.52714 0.06195 1.011 1237.101 0.01763
0.04618 0.04329 0.52408 0.52788 0.06383 1.099 1237.131 0.01765
0.04625 0.04335 0.52481 0.52863 0.06571 1.063 1237.161 0.01768
0.04631 0.04341 0.52555 0.52937 0.06758 1.180 1237.191 0.01770
0.04638 0.04347 0.52629 0.53012 0.06946 0.905 1237.221 0.01773
0.04644 0.04354 0.52703 0.53086 0.07134 0.831 1237.251 0.01775
0.04651 0.04360 0.52777 0.53161 0.07322 0.967 1237.281 0.01778
0.04657 0.04366 0.52851 0.53235 0.07510 0.852 1237.311 0.01780
0.04664 0.04372 0.52925 0.53310 0.07698 1.011 1237.341 0.01783
0.04670 0.04378 0.52999 0.53384 0.07886 1.125 1237.370 0.01785
0.04677 0.04384 0.53073 0.53459 0.08074 0.774 1237.400 0.01788
0.04683 0.04390 0.53147 0.53533 0.08261 1.244 1237.430 0.01790
0.04690 0.04396 0.53221 0.53608 0.08449 1.067 1237.460 0.01792
0.04696 0.04402 0.53295 0.53682 0.08637 0.915 1237.490 0.01795
0.04703 0.04409 0.53369 0.53757 0.08825 0.750 1237.520 0.01797
0.04709 0.04415 0.53443 0.53831 0.09013 1.062 1237.550 0.01800
0.04716 0.04421 0.53517 0.53906 0.09201 0.884 1237.580 0.01802
0.04722 0.04427 0.53591 0.53980 0.09389 0.949 1237.609 0.01805
0.04729 0.04433 0.53665 0.54055 0.09577 1.020 1237.639 0.01807
0.04736 0.04439 0.53739 0.54129 0.09765 1.310 1237.669 0.01810
0.04742 0.04445 0.53813 0.54204 0.09953 0.954 1237.699 0.01812
0.04749 0.04451 0.53887 0.54278 0.10141 1.167 1237.729 0.01815
0.04755 0.04457 0.53961 0.54353 0.10329 1.040 1237.759 0.01817
0.04762 0.04464 0.54035 0.54427 0.10517 1.072 1237.789 0.01819
0.04768 0.04470 0.54109 0.54502 0.10705 0.930 1237.819 0.01822
0.04775 0.04476 0.54183 0.54576 0.10893 0.985 1237.848 0.01824
0.04781 0.04482 0.54257 0.54651 0.11081 1.083 1237.878 0.01827
0.04788 0.04488 0.54331 0.54725 0.11269 0.981 1237.908 0.01829
0.04794 0.04494 0.54405 0.54800 0.11457 1.022 1237.938 0.01832
0.04801 0.04500 0.54479 0.54874 0.11645 0.982 1237.968 0.01834
0.04807 0.04506 0.54553 0.54949 0.11833 0.983 1237.998 0.01837
0.04814 0.04512 0.54627 0.55024 0.12021 0.762 1238.028 0.01839
0.04820 0.04519 0.54701 0.55098 0.12209 0.962 1238.058 0.01842
0.04827 0.04525 0.54775 0.55173 0.12397 1.183 1238.087 0.01844
0.04833 0.04531 0.54849 0.55247 0.12585 0.879 1238.117 0.01847
0.04840 0.04537 0.54923 0.55322 0.12773 0.979 1238.147 0.01849
0.04846 0.04543 0.54997 0.55396 0.12961 0.876 1238.177 0.01851
0.04853 0.04549 0.55071 0.55471 0.13149 1.218 1238.207 0.01854
0.04859 0.04555 0.55145 0.55545 0.13338 0.916 1238.237 0.01856
0.04866 0.04561 0.55219 0.55620 0.13526 1.261 1238.267 0.01859
0.04872 0.04567 0.55293 0.55695 0.13714 0.918 1238.297 0.01861
0.04879 0.04574 0.55367 0.55769 0.13902 0.980 1238.327 0.01864
0.04886 0.04580 0.55441 0.55844 0.14090 0.959 1238.356 0.01866
0.04892 0.04586 0.55515 0.55918 0.14278 0.799 1238.386 0.01869
0.04899 0.04592 0.55589 0.55993 0.14466 1.142 1238.416 0.01871
0.04905 0.04598 0.55663 0.56067 0.14654 0.982 1238.446 0.01874
0.04912 0.04604 0.55737 0.56142 0.14843 1.165 1238.476 0.01876
0.04918 0.04610 0.55811 0.56217 0.15031 0.983 1238.506 0.01878
0.04925 0.04616 0.55885 0.56291 0.15219 0.700 1238.536 0.01881
0.04931 0.04622 0.55959 0.56366 0.15407 1.144 1238.566 0.01883
0.04938 0.04629 0.56033 0.56440 0.15595 0.720 1238.595 0.01886
0.04944 0.04635 0.56107 0.56515 0.15783 0.722 1238.625 0.01888
0.04951 0.04641 0.56181 0.56590 0.15972 0.843 1238.655 0.01891
0.04957 0.04647 0.56255 0.56664 0.16160 0.885 1238.685 0.01893
0.04964 0.04653 0.56329 0.56739 0.16348 1.087 1238.715 0.01896
0.04970 0.04659 0.56403 0.56813 0.16536 0.744 1238.745 0.01898
0.04977 0.04665 0.56478 0.56888 0.16724 1.029 1238.775 0.01901
0.04983 0.04671 0.56552 0.56963 0.16913 0.951 1238.805 0.01903
0.04990 0.04678 0.56626 0.57037 0.17101 0.951 1238.834 0.01905
0.04996 0.04684 0.56700 0.57112 0.17289 0.688 1238.864 0.01908
