x y z dist_scaled dist_frac flux_norm
-0.17023 -0.03962 0.47108 0.50246 0.00000 1.456
-0.17047 -0.03967 0.47175 0.50318 0.00181 0.547
-0.17071 -0.03973 0.47243 0.50389 0.00362 1.400
-0.17096 -0.03979 0.47310 0.50461 0.00543 0.888
-0.17120 -0.03984 0.47377 0.50533 0.00724 0.946
-0.17144 -0.03990 0.47445 0.50605 0.00906 0.889
-0.17169 -0.03996 0.47512 0.50677 0.01087 0.889
-0.17193 -0.04001 0.47579 0.50748 0.01268 0.889
-0.17217 -0.04007 0.47647 0.50820 0.01449 1.117
-0.17242 -0.04013 0.47714 0.50892 0.01630 1.004
-0.17266 -0.04018 0.47781 0.50964 0.01811 1.460
-0.17290 -0.04024 0.47848 0.51035 0.01992 1.176
-0.17315 -0.04030 0.47916 0.51107 0.02174 1.176
-0.17339 -0.04035 0.47983 0.51179 0.02355 1.119
-0.17363 -0.04041 0.48050 0.51251 0.02536 0.664
-0.17388 -0.04047 0.48118 0.51323 0.02717 1.293
-0.17412 -0.04052 0.48185 0.51394 0.02898 1.066
-0.17436 -0.04058 0.48252 0.51466 0.03080 1.067
-0.17461 -0.04064 0.48320 0.51538 0.03261 1.068
-0.17485 -0.04069 0.48387 0.51610 0.03442 1.014
-0.17509 -0.04075 0.48454 0.51682 0.03623 0.956
-0.17534 -0.04081 0.48522 0.51754 0.03804 0.672
-0.17558 -0.04086 0.48589 0.51825 0.03986 1.243
-0.17582 -0.04092 0.48656 0.51897 0.04167 1.072
-0.17607 -0.04098 0.48724 0.51969 0.04348 0.786
-0.17631 -0.04103 0.48791 0.52041 0.04529 0.786
-0.17655 -0.04109 0.48858 0.52113 0.04711 0.902
-0.17680 -0.04115 0.48926 0.52185 0.04892 0.616
-0.17704 -0.04120 0.48993 0.52256 0.05073 1.075
-0.17728 -0.04126 0.49060 0.52328 0.05254 0.789
-0.17753 -0.04132 0.49128 0.52400 0.05436 0.960
-0.17777 -0.04137 0.49195 0.52472 0.05617 0.615
-0.17801 -0.04143 0.49263 0.52544 0.05798 0.845
-0.17826 -0.04149 0.49330 0.52616 0.05980 0.845
-0.17850 -0.04154 0.49397 0.52687 0.06161 0.960
-0.17874 -0.04160 0.49465 0.52759 0.06342 1.076
-0.17899 -0.04166 0.49532 0.52831 0.06524 0.961
-0.17923 -0.04171 0.49599 0.52903 0.06705 0.962
-0.17947 -0.04177 0.49667 0.52975 0.06886 1.135
-0.17972 -0.04183 0.49734 0.53047 0.07068 1.076
-0.17996 -0.04188 0.49802 0.53119 0.07249 1.021
-0.18020 -0.04194 0.49869 0.53191 0.07430 1.539
-0.18045 -0.04200 0.49936 0.53262 0.07612 0.849
-0.18069 -0.04205 0.50004 0.53334 0.07793 1.022
-0.18093 -0.04211 0.50071 0.53406 0.07974 0.734
-0.18118 -0.04217 0.50138 0.53478 0.08156 0.503
-0.18142 -0.04222 0.50206 0.53550 0.08337 1.425
-0.18166 -0.04228 0.50273 0.53622 0.08518 1.368
-0.18191 -0.04234 0.50341 0.53694 0.08700 1.137
-0.18215 -0.04239 0.50408 0.53766 0.08881 0.674
-0.18240 -0.04245 0.50475 0.53837 0.09063 1.193
-0.18264 -0.04251 0.50543 0.53909 0.09244 1.249
-0.18288 -0.04256 0.50610 0.53981 0.09426 1.249
-0.18313 -0.04262 0.50678 0.54053 0.09607 0.614
-0.18337 -0.04268 0.50745 0.54125 0.09788 1.597
