NSAID x y z rvir redshift log_sSFR color
523896 0.09131 -0.03671 0.81462 1.10585 0.02725 4.05 blue
478795 0.01965 0.03951 0.82856 1.82201 0.02755 -12.37 red
547523 -0.03251 -0.02402 0.69055 0.76571 0.02304 -9.06 blue
549658 0.04995 0.00247 0.67884 0.97340 0.02268 -10.90 red
539395 -0.07002 -0.09164 0.78664 1.07067 0.02642 -9.51 blue
524294 0.06942 -0.01233 0.66054 1.14040 0.02214 -11.85 red
514490 0.20204 0.00866 0.60099 1.30058 0.02115 -12.56 red
549499 -0.27844 -0.01634 0.78930 1.74927 0.02779 -11.51 red
550096 0.03122 0.01247 0.70045 1.26575 0.02335 -10.12 blue
549542 -0.28306 -0.01679 0.77230 0.96832 0.02732 -11.81 red
524853 0.07023 -0.05356 0.77048 0.95011 0.02578 -9.73 blue
550472 0.00507 0.01116 0.64128 0.95322 0.02139 -9.86 blue
549876 0.02973 0.00586 0.67026 1.14579 0.02236 -9.60 blue
550638 -0.00807 0.00060 0.73700 0.97913 0.02452 -10.44 blue
515137 0.25296 -0.05220 0.78309 1.26161 0.02738 -11.05 red
479783 -0.00451 0.05212 0.82723 1.54657 0.02752 -12.64 red
550004 0.03432 0.00318 0.71661 1.36783 0.02388 -9.29 blue
479958 -0.00334 0.05472 0.76005 1.52068 0.02534 4.10 blue
550137 0.02470 0.00517 0.57782 1.04126 0.01932 4.00 blue
550171 0.02603 0.00415 0.64116 1.12939 0.02140 3.93 blue
515514 0.22438 -0.00220 0.77871 1.06658 0.02692 -11.42 red
480187 -0.02377 0.02272 0.64298 0.92301 0.02147 -11.38 red
515578 0.18403 -0.00802 0.62141 0.80844 0.02161 -10.20 blue
480393 -0.00634 0.05216 0.79446 1.55971 0.02645 3.99 blue
480421 -0.01182 0.04949 0.76146 1.36990 0.02538 -9.67 blue
418514 -0.21674 0.05349 0.74051 1.04484 0.02571 -9.48 blue
515940 0.22780 -0.07164 0.74391 1.06095 0.02597 -9.88 blue
551035 -0.02553 0.00814 0.69460 1.16917 0.02315 -12.25 red
480889 -0.04412 0.02072 0.67277 1.34560 0.02248 -11.06 red
480901 -0.05111 0.03048 0.73747 1.18365 0.02462 -10.46 blue
551999 -0.13937 0.01207 0.73550 0.91211 0.02490 -9.72 blue
549883 0.02892 0.00305 0.66385 1.01285 0.02215 4.21 blue
549925 0.01756 -0.00271 0.63879 0.95726 0.02131 4.34 blue
516121 0.21051 -0.05383 0.75479 1.14984 0.02610 -12.48 red
551246 -0.05074 -0.01014 0.68673 1.07449 0.02294 -9.72 blue
665572 0.03536 -0.07801 0.71527 3.02887 0.02398 -10.11 blue
481270 -0.04882 0.01842 0.66088 0.86036 0.02210 -9.82 blue
550222 0.01904 0.00804 0.61379 0.98753 0.02049 -9.31 blue
668792 -0.04873 0.02841 0.74235 5.73360 0.02477 -10.56 red
481308 -0.04269 0.02152 0.66386 1.06429 0.02218 -11.89 red
516688 0.17558 -0.01223 0.65365 0.89424 0.02256 -8.95 blue
538097 0.00917 -0.09624 0.75684 1.15773 0.02537 -9.55 blue
550487 0.00117 0.01587 0.74521 1.29923 0.02480 -9.87 blue
550498 -0.00224 0.01522 0.67286 1.03560 0.02243 -9.67 blue
550877 -0.04165 -0.00197 0.64228 0.88189 0.02146 -11.21 red
481700 -0.10143 0.03337 0.75854 1.44381 0.02547 -13.05 red
551951 -0.12849 0.01734 0.71636 0.87848 0.02423 -9.22 blue
481707 -0.07410 0.01694 0.63574 1.16590 0.02135 -9.80 blue
541858 0.04945 -0.05108 0.67658 1.22866 0.02267 -12.90 red
481715 -0.08138 0.02745 0.63427 1.21082 0.02135 -9.97 blue
538261 0.00267 -0.07674 0.69696 1.14592 0.02335 -9.90 blue
481719 -0.08680 0.02696 0.70565 1.18011 0.02369 -9.84 blue
517143 0.16485 0.00987 0.72567 0.94024 0.02476 -10.23 blue
664976 0.05017 -0.05011 0.72035 2.10635 0.02409 -10.92 red
517151 0.18230 0.00610 0.77688 1.41220 0.02651 -10.92 red
541938 0.04477 -0.06131 0.76403 1.04399 0.02553 -11.54 red
542189 0.04536 -0.05712 0.73775 1.49729 0.02466 -12.35 red
538556 -0.01483 -0.08353 0.62345 0.95304 0.02099 -9.51 blue
542192 0.04069 -0.05240 0.66672 1.36794 0.02233 -11.65 red
542219 0.04098 -0.05816 0.75740 0.96242 0.02530 -8.89 blue
516110 0.17189 -0.04998 0.59743 1.42129 0.02081 -9.87 blue
481771 -0.08543 0.02714 0.71667 1.06036 0.02404 -11.59 red
516139 0.21354 -0.05717 0.77726 0.98729 0.02684 -12.10 red
481897 -0.08067 0.05177 0.77829 1.22287 0.02606 -9.86 blue
537743 0.04812 -0.08266 0.68199 2.94843 0.02294 -11.27 red
482007 -0.08733 0.04112 0.68642 1.77930 0.02309 -12.89 red
659872 0.15166 -0.00279 0.69315 4.54332 0.02362 -10.60 red
518268 0.13888 -0.00843 0.61589 0.83118 0.02106 -9.78 blue
551922 -0.12811 0.00301 0.75201 0.89320 0.02537 -9.41 blue
553107 -0.25934 0.01529 0.77180 2.69150 0.02704 -10.22 blue
553127 -0.26178 0.01378 0.77157 0.94505 0.02706 -9.52 blue
629482 -0.11030 0.03288 0.72809 1.68115 0.02453 -11.12 red
482522 -0.10346 0.03663 0.74275 1.02034 0.02497 -10.77 red
516816 0.15677 -0.00542 0.63581 1.62324 0.02183 -13.20 red
482537 -0.07774 0.02357 0.60149 1.15924 0.02026 -11.12 red
543219 -0.06418 -0.06667 0.66208 1.03860 0.02228 -9.70 blue
516860 0.16292 -0.00753 0.64943 1.05915 0.02232 -12.79 red
482546 -0.07774 0.02999 0.61924 0.80254 0.02085 4.80 blue
516901 0.17153 -0.00610 0.65428 1.15908 0.02254 -12.60 red
482625 -0.09834 0.04120 0.68614 1.54908 0.02313 -11.55 red
482695 -0.09281 0.03839 0.59866 1.39429 0.02026 3.85 blue
482719 -0.10149 0.03903 0.64870 1.73707 0.02193 -10.80 red
672893 -0.11527 0.02726 0.65053 0.90433 0.02204 -9.16 blue
482839 -0.10108 0.02646 0.63655 1.05846 0.02151 4.18 blue
482854 -0.08685 0.01850 0.56236 1.29575 0.01902 -11.60 red
482995 -0.08427 0.03753 0.57388 0.94629 0.01941 -11.10 red
519650 0.14463 -0.00632 0.73559 1.08897 0.02494 -9.22 blue
511063 0.21550 -0.01096 0.53722 0.94929 0.01934 -11.16 red
519685 0.12839 -0.00654 0.63128 1.01385 0.02148 -9.95 blue
519686 0.14426 -0.00696 0.72369 1.17463 0.02455 -9.65 blue
539447 -0.06464 -0.07365 0.65083 0.95110 0.02194 -9.66 blue
540392 -0.13869 -0.06938 0.65624 0.92818 0.02247 -9.31 blue
518216 0.15883 -0.00074 0.71652 1.51917 0.02442 -10.39 blue
518228 0.17058 0.00018 0.76381 1.41783 0.02601 -10.60 red
541018 -0.22572 -0.09759 0.79096 1.54149 0.02750 -9.67 blue
518247 0.16506 -0.00132 0.73311 1.10706 0.02499 -10.16 blue
511614 0.28174 -0.01853 0.69604 1.66918 0.02498 -9.42 blue
626415 0.16816 0.00239 0.73728 5.84363 0.02515 -10.54 red
520243 0.10450 -0.05120 0.60257 1.03992 0.02048 -11.78 red
541481 -0.24890 -0.08352 0.75933 1.07098 0.02669 -9.64 blue
498104 0.21932 0.03311 0.56821 0.98794 0.02036 -9.50 blue
512057 0.21435 -0.04944 0.56721 4.44975 0.02031 -10.63 red
677101 -0.26703 0.02969 0.77187 2.93670 0.02714 -10.86 red
540671 -0.16315 -0.07951 0.67594 1.19132 0.02331 -10.22 blue
541841 0.04834 -0.04443 0.68678 1.02101 0.02298 -11.74 red
512542 0.27053 -0.01070 0.71508 1.24506 0.02542 -10.16 blue
541874 0.04762 -0.05085 0.67293 1.61974 0.02254 -10.34 blue
545170 -0.18107 -0.06003 0.64457 1.15639 0.02240 -10.18 blue
541972 0.03648 -0.05361 0.74886 1.18162 0.02500 -10.27 blue
542186 0.03810 -0.05210 0.71352 4.62782 0.02385 -11.10 red
665273 0.03932 -0.05156 0.65054 1.77459 0.02180 -10.63 red
542216 0.03934 -0.05286 0.72116 3.66942 0.02410 -11.90 red
521026 0.09485 -0.00677 0.66884 1.11092 0.02251 -10.56 red
512736 0.24980 0.00653 0.68558 1.25920 0.02428 -9.42 blue
542523 0.01662 -0.05997 0.73751 0.87471 0.02462 -10.62 red
521412 0.12545 -0.07982 0.79682 0.88471 0.02692 -11.41 red
545695 -0.27131 -0.07356 0.73377 1.96805 0.02611 -10.22 blue
520196 0.12218 -0.04617 0.67043 1.54794 0.02276 -9.86 blue
545735 -0.27142 -0.08085 0.74748 1.39262 0.02656 -10.96 red
520217 0.10690 -0.04928 0.61614 1.34554 0.02093 -10.29 blue
541716 0.03973 -0.05425 0.64924 0.99536 0.02176 -9.58 blue
545878 -0.21951 -0.06319 0.66174 0.94378 0.02331 -9.22 blue
661944 0.10700 -0.04868 0.61297 1.07040 0.02082 -9.54 blue
541891 0.04381 -0.05312 0.69967 1.05490 0.02341 4.26 blue
662963 0.09519 -0.05631 0.64907 1.72855 0.02195 -10.68 red
546133 0.03911 -0.02952 0.64713 0.84018 0.02164 -9.45 blue
521774 0.09785 -0.03758 0.64071 1.44687 0.02165 -12.64 red
542161 0.04596 -0.05466 0.73954 1.03085 0.02472 4.38 blue
541937 0.04237 -0.05569 0.71097 1.14838 0.02378 -12.90 red
542141 0.03916 -0.06125 0.65255 1.02279 0.02189 -9.11 blue
521260 0.10264 0.00989 0.66671 2.28885 0.02248 -12.30 red
542170 0.04314 -0.05565 0.66683 0.99347 0.02235 -12.09 red
521266 0.10157 0.01076 0.66267 0.88530 0.02234 -11.66 red
557887 -0.29128 -0.07559 0.75874 1.22646 0.02711 -11.84 red
521544 0.11910 -0.06455 0.77354 0.96789 0.02610 -8.94 blue
521607 0.09707 -0.05327 0.67174 2.62744 0.02268 -11.33 red
542464 0.02006 -0.07271 0.77872 1.00430 0.02600 -9.74 blue
522481 0.08393 -0.05346 0.61634 1.46687 0.02083 4.15 blue
522716 0.09213 -0.04355 0.73759 0.94661 0.02477 -9.78 blue
522726 0.08731 -0.04803 0.69923 0.90108 0.02352 -9.27 blue
522736 0.08286 -0.04979 0.67131 1.03431 0.02260 -11.28 red
522780 0.09104 -0.05097 0.79213 0.85823 0.02654 -8.95 blue
547926 -0.08890 -0.03522 0.66995 0.98910 0.02255 -9.41 blue
557818 -0.29465 -0.08005 0.74569 1.20162 0.02677 -11.33 red
523092 0.07778 -0.03507 0.76503 1.43313 0.02559 -12.29 red
514454 0.23355 -0.01255 0.68560 0.88299 0.02411 -10.11 blue
523106 0.07287 -0.04149 0.66935 1.84200 0.02248 -9.99 blue
522479 0.07577 -0.05284 0.57880 0.90431 0.01957 -10.81 red
523120 0.09188 -0.04780 0.80673 0.97860 0.02701 -10.08 blue
522507 0.11439 -0.06911 0.81876 1.44265 0.02754 -10.41 blue
558157 -0.31235 -0.06726 0.70948 1.24215 0.02586 -9.91 blue
558156 -0.32411 -0.07561 0.73241 1.22847 0.02672 -9.95 blue
558338 -0.28993 -0.06159 0.73314 1.11956 0.02628 -9.93 blue
523445 0.07584 -0.01845 0.71588 0.87734 0.02397 -8.71 blue
548653 -0.16678 -0.01207 0.66899 3.85759 0.02297 -10.63 red
522731 0.08577 -0.04700 0.66592 1.25721 0.02243 -10.19 blue
515458 0.17732 -0.00643 0.63474 1.31774 0.02197 -12.84 red
558644 -0.32596 -0.07410 0.73351 1.08281 0.02678 -9.43 blue
543563 -0.07852 -0.06011 0.65399 0.99352 0.02205 -9.19 blue
549239 -0.27795 -0.04265 0.76155 2.28959 0.02696 -10.99 red
545105 -0.16526 -0.04213 0.65375 0.92626 0.02251 -9.88 blue
523140 0.08782 -0.03589 0.77418 1.01826 0.02592 4.41 blue
515250 0.21981 -0.01526 0.65378 1.27706 0.02298 -12.31 red
523212 0.09580 -0.02961 0.68986 1.03458 0.02322 -9.24 blue
523260 0.10563 -0.04333 0.76793 1.33512 0.02581 -9.60 blue
663912 0.07262 -0.04072 0.65879 1.92521 0.02213 -9.64 blue
523919 0.09571 -0.03750 0.80631 0.95059 0.02700 -9.64 blue
545528 -0.20997 -0.06641 0.66465 1.28571 0.02332 -11.69 red
524219 0.06285 -0.00897 0.64563 1.12107 0.02163 -10.21 blue
550146 0.02781 0.00972 0.66435 1.02808 0.02216 -11.83 red
545692 -0.27148 -0.07133 0.73940 3.25075 0.02628 -10.99 red
666515 0.00774 -0.01327 0.64329 2.30983 0.02146 -10.49 blue
550340 0.01372 -0.00893 0.72525 0.97165 0.02414 -9.83 blue
545045 -0.15810 -0.04174 0.66199 0.99016 0.02272 -9.76 blue
550488 0.00238 0.01543 0.67931 1.01118 0.02264 -9.84 blue
498199 0.26142 0.03845 0.71113 0.79852 0.02523 -9.13 blue
674212 -0.14247 0.06450 0.65649 1.47335 0.02249 -10.06 blue
544402 -0.12562 -0.04871 0.66946 1.04438 0.02275 -12.34 red
516348 0.21139 -0.08404 0.70295 0.85697 0.02458 -9.26 blue
546025 -0.28431 -0.04875 0.77176 0.82694 0.02736 -9.18 blue
546034 -0.26974 -0.05048 0.73551 1.23398 0.02609 -9.89 blue
546056 0.03141 -0.03505 0.70705 1.18067 0.02359 -9.46 blue
516397 0.16247 -0.07101 0.58235 0.91806 0.02032 -9.92 blue
524059 0.07400 -0.02703 0.79879 0.99404 0.02666 -9.95 blue
550826 -0.02452 0.01708 0.73018 1.11368 0.02432 -11.68 red
546379 0.01436 -0.03923 0.71761 1.10467 0.02393 -9.89 blue
545738 -0.26206 -0.07233 0.72449 1.29262 0.02572 -9.86 blue
551297 -0.05527 0.01520 0.65413 0.97221 0.02189 -10.16 blue
627844 0.02804 -0.03412 0.72925 1.12401 0.02431 -9.34 blue
545062 -0.16011 -0.04553 0.66538 0.87705 0.02285 -8.77 blue
516902 0.17035 -0.00716 0.65671 1.28917 0.02261 -11.61 red
545070 -0.16119 -0.04013 0.66365 1.72963 0.02279 -10.14 blue
551579 -0.08043 0.00482 0.67769 0.96825 0.02274 -9.90 blue
514486 0.19687 0.00962 0.58042 0.96087 0.02046 -11.53 red
545216 -0.16886 -0.05788 0.63356 0.92403 0.02194 -11.97 red
546198 0.05230 -0.02992 0.67991 1.06564 0.02274 -9.41 blue
546215 0.05337 -0.02906 0.62213 1.04289 0.02085 -9.36 blue
546371 0.03213 -0.02753 0.66685 1.07060 0.02227 -9.44 blue
546417 0.01753 -0.03953 0.75854 1.67708 0.02527 -11.00 red
546509 0.02836 -0.03189 0.72717 1.48630 0.02424 -10.35 blue
517892 0.14086 -0.03034 0.59187 0.85618 0.02033 -9.59 blue
547624 -0.05171 -0.01265 0.68510 1.02582 0.02289 -9.67 blue
517965 0.18482 -0.01831 0.76017 0.97744 0.02601 -10.17 blue
545880 -0.25363 -0.07360 0.75355 0.91320 0.02653 -9.42 blue
515476 0.17220 -0.00587 0.61428 1.02937 0.02128 -11.74 red
517884 0.15100 -0.03217 0.62491 0.88307 0.02147 -9.79 blue
518214 0.16306 -0.00174 0.75272 1.33262 0.02561 -12.79 red
563230 -0.31660 -0.04108 0.74515 0.84672 0.02692 -8.88 blue
518369 0.16847 0.01165 0.74215 0.91720 0.02531 -9.43 blue
518410 0.12432 0.00184 0.56428 1.02371 0.01930 -9.64 blue
518137 0.14197 -0.01052 0.68036 1.13283 0.02315 -9.38 blue
546477 0.02798 -0.03390 0.73039 1.22976 0.02435 -9.20 blue
518235 0.18048 -0.00746 0.81645 1.49150 0.02776 -9.82 blue
518375 0.18430 0.00504 0.81435 1.21522 0.02772 -9.54 blue
546388 0.00894 -0.03336 0.66593 1.92294 0.02222 -10.18 blue
546894 0.01734 -0.04055 0.75457 1.35953 0.02514 -12.80 red
427652 -0.08773 0.05023 0.63335 1.28250 0.02139 -11.17 red
516759 0.15784 -0.01803 0.63283 1.23642 0.02175 -10.05 blue
516871 0.16850 -0.00054 0.66636 0.84619 0.02290 -11.03 red
516939 0.17852 -0.00681 0.66534 0.96906 0.02295 -12.01 red
519282 0.12664 -0.03506 0.60840 2.02604 0.02077 -10.25 blue
548548 -0.14728 -0.01593 0.67784 1.22327 0.02311 -10.06 blue
519703 0.12600 -0.00074 0.61532 0.84098 0.02095 -8.86 blue
563080 -0.29578 -0.01475 0.73638 0.94592 0.02637 -9.24 blue
520041 0.11339 -0.06324 0.58045 0.93136 0.01986 -9.88 blue
549328 -0.26523 -0.03804 0.77488 1.13731 0.02723 -9.72 blue
517977 0.15396 -0.02522 0.62231 0.86189 0.02140 -9.55 blue
520244 0.12856 -0.05345 0.77221 1.51903 0.02608 -11.35 red
518089 0.15045 -0.01761 0.69114 0.97417 0.02356 -10.54 red
549051 -0.16835 -0.02322 0.53638 1.52412 0.01880 -10.33 blue
549494 -0.27548 -0.01675 0.78285 3.71009 0.02756 -12.32 red
537625 0.04225 -0.08680 0.65119 1.68129 0.02195 -9.94 blue
537742 0.04800 -0.07916 0.65552 0.95137 0.02207 -9.79 blue
549535 -0.28678 -0.01592 0.77915 1.18862 0.02757 -10.03 blue
549610 0.04330 -0.00977 0.67195 0.97769 0.02244 -9.40 blue
549760 0.05001 0.00826 0.62383 0.82431 0.02088 -9.64 blue
520137 0.12816 -0.04630 0.66665 1.20791 0.02267 -9.70 blue
548486 -0.14938 -0.03591 0.67886 1.05311 0.02318 -10.42 blue
548544 -0.14504 -0.01453 0.67584 1.20220 0.02303 -10.41 blue
538030 0.02378 -0.08708 0.71253 0.89427 0.02391 -9.38 blue
666073 0.02103 -0.08759 0.74812 1.12083 0.02506 -9.12 blue
549627 0.05284 -0.00795 0.79486 1.06852 0.02647 -9.00 blue
548752 -0.16363 -0.03993 0.61620 1.46363 0.02131 -10.03 blue
550134 0.02891 0.00422 0.67246 0.93762 0.02243 4.33 blue
661577 0.12183 0.01419 0.69549 2.98776 0.02351 -10.28 blue
549200 -0.23427 -0.01700 0.74386 0.96787 0.02593 -9.63 blue
550490 -0.00384 0.00978 0.68288 1.36341 0.02275 -12.82 red
550282 0.00781 -0.01172 0.71747 1.72235 0.02389 -13.04 red
550296 0.00264 0.00356 0.68652 1.22477 0.02287 -9.71 blue
550500 -0.00087 0.01352 0.67303 1.37838 0.02243 -10.56 red
550330 0.01104 0.00237 0.66141 1.30763 0.02205 -9.62 blue
521559 0.10169 -0.04696 0.64346 7.47327 0.02178 -11.29 red
627233 0.09010 -0.05077 0.62159 3.83292 0.02102 -11.15 red
667108 -0.00278 0.01171 0.67576 4.13253 0.02252 -10.78 red
520765 0.11113 -0.03441 0.61694 1.45824 0.02094 -12.45 red
550779 -0.01940 0.01244 0.69432 1.25897 0.02314 -12.09 red
519538 0.12616 -0.01360 0.71011 0.86353 0.02401 -9.16 blue
519639 0.13008 -0.00088 0.66847 1.04968 0.02269 -9.39 blue
549879 0.03119 0.00513 0.65514 1.36320 0.02187 -10.20 blue
520983 0.11000 -0.02811 0.68216 1.27107 0.02303 -9.60 blue
550030 0.04337 -0.01339 0.78532 0.88825 0.02614 -9.19 blue
551077 -0.03160 0.00944 0.66493 1.32922 0.02219 -13.12 red
550156 0.02440 0.00412 0.58146 1.31575 0.01944 -11.40 red
550157 0.03084 0.00409 0.72383 2.04650 0.02411 -11.01 red
519937 0.10948 -0.05792 0.66560 1.69905 0.02256 -10.07 blue
521566 0.11745 -0.06171 0.77283 1.39933 0.02606 -9.70 blue
522424 0.07206 -0.05725 0.59563 1.03437 0.02012 -12.77 red
550485 0.00231 0.01773 0.78054 0.95616 0.02595 -9.77 blue
522506 0.08959 -0.05587 0.63731 1.09910 0.02154 -11.42 red
662751 0.08670 -0.04371 0.56414 5.97378 0.01912 -11.48 red
522599 0.08908 -0.04560 0.58947 1.93260 0.01996 -10.23 blue
521693 0.09693 -0.06139 0.71971 1.26678 0.02425 -12.53 red
522642 0.08746 -0.04544 0.60282 1.04056 0.02039 -9.67 blue
522887 0.08179 -0.00668 0.63350 1.42371 0.02130 -9.75 blue
520240 0.11129 -0.05344 0.66653 1.01432 0.02259 -10.61 red
551910 -0.12624 0.01398 0.71897 1.12932 0.02430 -9.61 blue
550935 -0.03673 -0.00017 0.69189 0.90228 0.02308 -10.93 red
523087 0.07146 0.01372 0.65941 1.02790 0.02211 -9.50 blue
567728 -0.30301 -0.01477 0.77857 3.37976 0.02774 -12.66 red
520519 0.14925 -0.09326 0.75864 1.12566 0.02589 -9.59 blue
520785 0.12019 -0.03370 0.64850 0.94610 0.02201 -9.18 blue
524001 0.07585 -0.02343 0.71150 1.09757 0.02383 -9.20 blue
522501 0.08872 -0.05590 0.62811 1.54288 0.02124 -10.82 red
522530 0.08817 -0.05122 0.60669 1.30347 0.02053 -11.10 red
522612 0.10501 -0.05376 0.77529 0.96808 0.02606 -9.71 blue
552210 -0.15182 0.00836 0.72892 1.42423 0.02477 -10.09 blue
524362 0.05687 0.00996 0.59497 1.08577 0.01996 -9.68 blue
551969 -0.13436 0.01446 0.71314 1.70001 0.02416 -9.82 blue
522824 0.07523 -0.01302 0.64082 1.60137 0.02152 -10.75 red
552011 -0.12761 0.00545 0.66347 0.86216 0.02251 -9.46 blue
521695 0.07922 -0.05017 0.58163 1.09812 0.01967 3.81 blue
524796 0.06935 -0.04840 0.66268 1.33700 0.02227 -10.37 blue
523127 0.09516 -0.04670 0.82524 1.00509 0.02762 -9.91 blue
523190 0.10978 -0.03535 0.82898 0.93203 0.02778 -9.36 blue
524848 0.05956 -0.04419 0.63990 1.20119 0.02148 -9.60 blue
567815 -0.24100 0.01069 0.64662 0.99406 0.02299 -9.85 blue
523332 0.09059 -0.02494 0.67620 1.39442 0.02274 -11.04 red
553532 -0.28330 -0.07627 0.74092 1.15181 0.02648 -11.23 red
522607 0.09451 -0.04524 0.68689 2.37748 0.02314 -10.92 red
552936 -0.28601 -0.00697 0.77872 3.09068 0.02754 -10.60 red
522624 0.08196 -0.03909 0.55987 1.51648 0.01895 -10.86 red
677357 -0.27660 -0.00201 0.75993 2.79353 0.02686 -10.80 red
522654 0.09350 -0.05082 0.64110 0.94163 0.02167 -9.94 blue
523819 0.06214 -0.03782 0.65460 1.08404 0.02196 -9.17 blue
541497 -0.22168 -0.07287 0.65156 0.93700 0.02305 -10.07 blue
523929 0.09603 -0.04837 0.81674 1.13591 0.02735 -9.72 blue
553027 -0.27146 0.00360 0.78914 1.54999 0.02770 -12.78 red
511668 0.21476 -0.02195 0.54033 1.97813 0.01943 -10.67 red
541931 0.04403 -0.06083 0.78198 0.96728 0.02611 -10.70 red
523099 0.08425 -0.04770 0.75947 1.02957 0.02546 -11.92 red
523107 0.06721 -0.02768 0.61379 0.81464 0.02062 -9.82 blue
498215 0.21139 0.03568 0.58700 1.07123 0.02085 -9.77 blue
541974 0.03956 -0.05312 0.74154 1.14648 0.02477 4.02 blue
542043 0.01993 -0.05630 0.66018 1.38360 0.02210 -11.40 red
523272 0.10381 -0.03297 0.69848 0.96281 0.02354 -9.20 blue
523681 0.06763 -0.07029 0.65230 1.98398 0.02199 -11.46 red
499032 0.21564 0.05648 0.59310 2.42178 0.02113 -10.60 red
499158 0.25093 0.05087 0.73337 1.48185 0.02582 -9.95 blue
512843 0.20235 -0.06051 0.54615 0.70267 0.01956 -9.48 blue
512897 0.20828 -0.04970 0.56391 1.04667 0.02014 -9.87 blue
523959 0.07795 -0.01595 0.70931 1.18909 0.02376 -9.88 blue
524123 0.05505 -0.01666 0.65088 1.15295 0.02178 -13.29 red
543459 -0.05067 -0.05456 0.65645 0.89912 0.02202 -9.59 blue
524725 0.07582 -0.05021 0.71603 1.16818 0.02402 -12.44 red
524742 0.07456 -0.05164 0.64304 1.69654 0.02165 -12.61 red
514564 0.20559 0.00807 0.62976 1.20680 0.02208 -9.95 blue
514593 0.18931 0.00386 0.59839 1.51713 0.02094 -10.27 blue
514603 0.19219 0.00720 0.60856 1.13546 0.02129 -9.47 blue
524815 0.06883 -0.04810 0.67190 2.50333 0.02256 -9.91 blue
537695 0.05434 -0.08192 0.68430 0.85113 0.02303 -9.33 blue
545084 -0.16216 -0.04151 0.66138 1.13703 0.02273 4.11 blue
545140 -0.18121 -0.06316 0.64018 1.33572 0.02227 -11.67 red
537822 0.02974 -0.08961 0.75107 0.96006 0.02517 -9.96 blue
515616 0.19128 0.00156 0.61454 0.77466 0.02146 -9.19 blue
545499 -0.21478 -0.06759 0.67573 0.98806 0.02371 -11.79 red
515880 0.22665 -0.07045 0.76839 1.05133 0.02671 -9.40 blue
546026 -0.27828 -0.05177 0.75469 1.12596 0.02677 -11.87 red
563002 -0.30232 -0.02116 0.77404 3.28370 0.02759 -13.25 red
546209 0.05833 -0.04448 0.73878 1.21742 0.02470 -12.79 red
546653 0.02355 -0.02683 0.67525 1.21921 0.02253 -9.50 blue
537694 0.05228 -0.07813 0.63978 1.48894 0.02156 -9.66 blue
558020 -0.23885 -0.05123 0.63144 0.79834 0.02256 -9.23 blue
539768 -0.09589 -0.07565 0.65926 0.94562 0.02234 -9.44 blue
537981 0.03376 -0.09022 0.67193 0.94095 0.02262 -9.59 blue
546846 0.00788 -0.03931 0.63504 0.85656 0.02122 -9.01 blue
516796 0.18448 -0.01152 0.74940 1.25208 0.02566 -9.97 blue
546877 0.01214 -0.03738 0.74420 0.96248 0.02479 -10.31 blue
547035 0.00031 -0.01918 0.73742 0.98112 0.02454 -9.70 blue
517657 0.15429 -0.04878 0.60408 1.01535 0.02086 -9.82 blue
518203 0.15544 -0.00634 0.72027 1.15964 0.02452 -9.60 blue
511639 0.21277 -0.00870 0.53640 2.93053 0.01928 -10.36 blue
539696 -0.08610 -0.07854 0.66268 0.95748 0.02242 -10.14 blue
541273 -0.19480 -0.07420 0.61495 2.53754 0.02165 -11.86 red
518220 0.17107 -0.00308 0.77278 1.33873 0.02630 -10.20 blue
518253 0.17864 0.00191 0.79399 1.33129 0.02703 -12.34 red
548432 -0.15275 -0.03371 0.66528 1.60490 0.02277 -12.47 red
518516 0.12020 -0.06023 0.59865 1.03442 0.02048 -9.64 blue
548554 -0.13638 -0.01773 0.64303 0.92025 0.02192 -9.73 blue
541904 0.04644 -0.06060 0.76097 1.02133 0.02543 4.59 blue
542034 0.02567 -0.07606 0.76143 1.07785 0.02546 4.05 blue
675101 -0.18383 -0.02468 0.68707 1.22210 0.02369 -9.71 blue
542139 0.04085 -0.06151 0.67904 0.98669 0.02276 -9.18 blue
549108 -0.16336 -0.03000 0.56933 1.87580 0.01980 -10.73 red
519158 0.12900 -0.07578 0.60351 1.25247 0.02075 -10.05 blue
542153 0.04587 -0.05413 0.74238 1.07665 0.02481 4.03 blue
562864 -0.30677 -0.03343 0.75164 0.75529 0.02699 -9.04 blue
562889 -0.25955 -0.03714 0.64416 0.83433 0.02316 -9.63 blue
542312 0.01439 -0.04580 0.67294 1.13676 0.02248 -9.65 blue
540670 -0.16577 -0.08467 0.67952 1.13914 0.02346 -9.59 blue
674288 -0.16579 -0.08467 0.67951 1.07681 0.02346 -9.47 blue
549992 0.03350 -0.01043 0.66849 0.95244 0.02231 -9.58 blue
541535 -0.20208 -0.06793 0.58099 0.93616 0.02065 -9.47 blue
550049 0.03955 0.00075 0.63625 1.15311 0.02126 -9.59 blue
550147 0.02739 0.00663 0.65581 1.42907 0.02188 -12.59 red
541870 0.04537 -0.04769 0.67967 0.98282 0.02275 -9.91 blue
541919 0.03973 -0.04443 0.62002 1.72440 0.02078 -10.72 red
541932 0.04365 -0.05616 0.74278 1.05888 0.02482 4.12 blue
541976 0.03784 -0.04612 0.72186 1.08610 0.02411 -12.22 red
542159 0.04102 -0.05045 0.66502 0.90901 0.02227 -9.61 blue
542208 0.03249 -0.05132 0.71386 1.12188 0.02385 -10.49 blue
550663 -0.00195 -0.00759 0.74252 1.00577 0.02470 -9.64 blue
