NSAID smallestImpact
173410 10087.5
173420 8296.5
268420 6421.2
173490 10738.5
280885 4311.3
289607 4101.0
288096 4188.3
289833 4073.5
683796 7895.0
271191 2420.8
262071 10715.8
289899 4945.4
289948 4761.7
262333 6227.7
679087 6294.7
143132 2593.0
261630 11680.4
143487 3474.1
261692 11354.4
129564 7306.2
290541 8367.9
164252 5948.7
157568 5609.0
269931 4228.3
164374 5615.4
261467 9351.5
290802 7218.4
681022 3659.9
152391 6432.9
152418 6983.3
291292 7985.5
682426 882.0
291504 6578.3
289889 5339.8
289904 4742.3
158132 1547.3
144326 2701.8
289934 5176.6
158271 271.5
677425 4510.9
283058 4102.9
158550 4833.3
292668 7700.1
262689 4871.4
158573 3864.6
273367 4237.8
256241 3445.2
292807 6697.3
292870 3467.7
273824 1463.4
157261 6094.1
273902 1447.6
290549 6920.1
157337 3916.2
271537 2072.0
293102 2880.1
157346 5071.8
157363 5752.4
290891 3170.8
646775 20252.3
165518 1290.9
256110 6338.7
158994 2977.1
173479 10700.0
129131 2909.7
157508 5020.3
171537 7543.3
291279 7511.9
294007 4045.9
94771 3888.2
291280 7443.5
153059 122.8
161994 4673.5
291405 7530.6
153089 1033.0
157708 4857.2
272303 4297.8
291480 5266.0
163123 8565.9
275114 4297.3
686317 6406.3
222990 1708.2
163507 3657.4
173788 9394.9
129336 3140.2
272868 2468.3
173992 7523.7
163696 193.1
129552 5485.5
294172 3957.2
292602 8033.6
158138 1327.7
164418 4400.1
265405 3911.3
158213 3399.0
292808 6645.2
158234 3072.8
276185 4323.2
164717 3394.9
164712 3317.9
163551 3574.8
158446 6102.8
163570 3019.6
276597 3620.7
165003 5121.2
158553 4729.9
685553 5077.4
175437 5736.4
154272 14509.3
296361 3060.1
274684 7676.8
154296 15080.0
269368 5907.0
265339 2798.8
154417 12893.2
154457 12452.5
145937 3254.7
275239 5293.3
687057 8798.0
293991 4930.5
146229 3779.0
146263 3649.5
146449 2230.6
164921 2419.3
293560 5254.4
294204 4569.7
270221 5129.7
289527 4463.4
165249 2094.9
132828 1998.6
297928 4532.4
267390 7747.5
294859 1212.0
289896 5233.6
266412 2493.9
155607 4693.2
270778 5710.0
289567 4385.9
270843 4621.9
271053 3816.6
155325 5925.1
276837 4756.7
296622 3880.2
161452 14784.7
166035 5190.0
298382 2678.0
295106 4157.8
289883 4851.3
289901 4772.3
295268 2483.2
166106 5946.2
289291 15129.7
289521 3998.2
266482 4382.3
651237 5049.7
289943 3956.6
174766 3424.1
297169 672.2
290740 6187.4
296046 4794.2
289698 3274.2
166603 7557.3
155820 5345.8
133430 6701.4
299396 7662.2
131347 9189.4
647894 6614.1
289929 5021.1
299510 3878.0
291396 8481.8
299776 3984.0
156074 437.3
297074 3142.5
261374 12199.4
290772 6215.3
156178 3262.2
291673 5845.4
147210 3596.5
177197 878.4
297278 4143.0
168618 3613.0
300235 7715.6
261474 8687.9
300309 6037.7
175362 7566.7
261488 5929.7
272969 2875.1
291227 2782.6
156756 1128.0
271018 2198.9
291282 7722.2
167497 3885.3
270157 5077.0
175555 3192.8
293151 2306.4
292661 7833.2
298690 4734.4
293399 8001.0
271156 4721.0
293540 5936.6
177585 5747.4
169028 2067.4
270591 7103.8
664220 4864.2
293285 4820.8
169356 6426.6
293298 4787.0
291655 7473.6
157360 4653.9
298063 3642.2
269065 5177.1
655453 5928.1
273809 1046.9
169546 9013.2
270848 3367.6
273861 1703.2
301375 2701.6
176105 4646.4
679155 3886.7
686834 1726.9
177940 5559.4
273905 1818.1
148763 5588.9
293493 6082.3
298713 4636.2
271365 1438.4
293554 5288.9
300090 8301.7
229468 7120.7
298926 1608.4
300222 7695.6
167925 4976.2
301755 4305.0
157538 5175.7
300363 454.2
294031 4379.4
272205 3174.0
157570 5095.4
675950 4821.6
628727 1928.9
300461 1117.2
168315 5341.1
157832 1612.2
229826 3722.8
157976 1457.6
178631 6740.0
300556 3659.7
168599 2376.0
289930 4347.0
300019 7768.2
168370 5330.0
683801 1943.0
300940 5299.7
272356 4282.8
301049 5895.8
275063 4580.2
293242 4573.7
176753 3863.7
293253 4639.0
273083 1802.9
168878 4926.9
290607 7885.5
301709 6099.3
302947 2172.4
273124 2069.5
300691 6120.6
293422 6317.8
270714 2994.8
157366 5241.1
273691 1791.3
281555 1802.4
300978 3571.9
273399 1932.8
169882 6814.0
169320 4983.6
169330 5180.9
291577 7655.5
271006 2409.0
157979 2695.1
274537 4274.9
273751 3225.6
295196 4904.8
271864 3779.3
177877 6268.1
275128 3395.3
177944 5924.9
274343 5744.7
274363 6696.9
275429 4320.6
294639 2702.6
297296 3146.2
297280 4204.3
685854 2294.7
296114 851.5
178057 6671.6
158578 3842.7
98058 12106.8
292813 9043.0
150160 1968.8
295394 2814.0
298000 5863.3
283449 4768.9
178158 4961.8
232875 3759.1
684116 2180.0
293158 2230.3
273035 1557.7
284764 6427.7
296893 2337.6
267067 5258.1
158901 6681.4
267105 5138.7
298459 3361.1
296246 3487.5
161061 9664.4
181515 4381.6
294083 5150.2
294105 6002.5
169183 6910.0
294234 2990.7
682147 1646.4
273634 3099.5
297569 3641.4
273798 211.7
676308 4012.6
169613 6741.8
297586 2323.0
294977 1508.4
160972 10673.0
274681 7620.8
170430 4807.8
300438 2090.2
269319 6509.6
129269 3827.6
179019 2389.3
300110 7354.3
129328 4172.0
301000 2393.7
161314 19855.3
129530 3362.0
166103 6056.8
161372 16541.0
286262 13360.3
175046 4605.5
301280 3774.6
183268 6325.8
172100 8776.3
161416 13864.6
175095 7384.7
234763 6909.6
179948 5279.7
300559 3849.7
183450 6733.5
151359 3168.0
301708 5738.8
288060 2396.3
300159 3847.1
686586 4736.3
301053 5906.5
235394 2883.1
300379 611.6
270898 4202.3
270233 5645.6
176708 1439.1
300897 5025.1
655330 6547.7
270796 5863.3
276559 4703.8
236158 2837.4
236214 2721.5
173424 11168.3
152802 1256.5
270933 800.7
282941 2534.0
302253 417.7
130213 4943.7
625882 3961.2
289665 4727.4
298158 4332.7
183490 6978.8
301490 4570.7
160781 6424.3
683833 3761.5
162950 6576.2
672759 11433.1
172092 7742.3
183609 4240.4
302097 3223.6
161062 8534.0
163194 5491.0
298555 2898.9
302122 4506.8
163197 5333.4
280850 4693.0
173780 9264.3
288688 7817.5
184090 1973.7
161096 8345.0
283921 3308.3
163480 4200.1
161189 20776.4
273790 440.2
177929 6288.8
163648 981.0
273865 1928.8
273900 1527.5
178112 5071.5
153134 1449.1
163329 3658.9
178171 5002.6
153268 2748.2
311413 10440.6
168745 4532.9
174197 9468.9
310896 13669.2
168858 1347.7
175333 6579.5
168894 4287.3
299607 1703.6
131707 8216.6
289926 5448.1
282210 7137.9
313919 3445.3
238707 1165.2
238795 1038.7
686976 3992.3
164525 7787.9
238809 2070.2
300576 4207.7
186168 4247.2
591773 6894.2
667823 839.9
290499 8226.8
184586 4864.2
175155 5134.9
290503 7047.1
169491 8153.8
169499 8798.4
282945 3044.2
169563 7349.1
169568 7413.3
164904 4854.0
154383 13291.4
164944 4383.5
165002 4193.5
291088 1204.3
154529 12557.8
175789 1281.9
165021 5567.5
139247 3889.9
155051 8590.6
176148 4599.6
155467 4487.1
276363 5155.1
292247 6493.3
281080 4429.1
292248 6122.7
294804 1481.9
185787 9209.1
165881 8201.9
165892 7263.1
317249 6970.2
292536 5234.3
295360 2621.8
281702 1506.6
177233 1992.6
276182 4212.4
276216 3824.3
281983 3724.9
293163 2454.3
163147 6150.5
318154 2395.2
318226 2550.6
318399 1337.2
276809 4838.6
293571 5581.3
46331 10494.3
286433 12369.1
294111 5973.3
318609 2735.4
294137 5084.5
318622 2736.4
294138 4766.6
318703 3989.7
294187 3166.1
318767 4138.6
188248 6632.7
294205 5126.6
289526 4024.9
294224 4346.1
188296 7433.9
177201 1352.4
163891 2825.6
653807 5909.3
311167 12827.1
178603 8410.3
156183 4116.4
647388 5187.7
172231 7722.3
316796 2681.5
318195 3131.4
318236 1943.0
318302 3796.0
687048 17943.0
318496 2313.0
185123 6937.6
318529 3091.2
318719 3694.6
178134 4207.2
318731 3091.2
291277 7882.8
318004 3586.7
318247 1716.5
182208 3699.8
318300 3448.6
311203 12934.2
245596 2480.7
245616 2623.0
298893 1032.8
172358 1811.0
321273 257.0
168357 5222.8
321380 1306.0
245909 2244.8
321484 903.3
297239 1214.8
321764 1217.5
670602 3632.4
183447 8204.4
168651 3551.1
142201 9336.7
178465 6150.7
292556 5594.3
289857 3836.5
290274 3411.1
168862 2043.9
290561 7247.4
293222 3875.7
290794 7487.6
293301 4881.7
184022 1804.4
322550 2573.3
290736 5587.2
173399 11429.5
321392 1853.7
179331 171.2
78207 9623.2
131794 8893.7
184536 4638.4
246715 1303.0
291482 5437.7
321986 79.4
143507 2876.4
321353 2087.1
291520 6482.8
145133 6122.3
321571 743.5
299598 2586.2
292344 4190.8
167947 6972.9
294315 2009.9
184893 6967.9
131815 8813.2
663659 7904.6
317105 6916.0
324187 1119.9
281967 4112.5
185124 6846.2
302064 2833.9
282205 7256.3
322500 2024.9
302117 5199.2
300189 6205.9
174408 5670.7
300597 4409.6
169898 6089.9
323199 1623.9
318129 2886.4
145984 4976.1
318130 2467.7
318167 2565.0
146173 2052.0
318181 2987.8
293050 4306.8
293166 2364.0
157248 5983.1
662792 2116.3
625696 5985.0
293288 4793.5
293237 3931.2
293284 4770.1
318256 2510.5
323735 2234.2
301376 2097.0
323859 2673.7
301377 2639.9
318504 2216.6
293488 6128.0
132083 6226.2
157623 6546.7
293573 5611.4
157808 3028.6
623322 4150.7
294225 4240.5
316217 4239.5
178161 5311.5
316009 2721.5
316042 2233.2
186083 3462.9
316022 2841.2
193299 698.5
187948 4759.3
318998 2755.9
132643 5308.1
318999 2351.4
174978 2654.0
316863 2728.9
183501 6669.7
291478 6476.5
317130 6788.1
193911 6892.4
297153 943.6
325339 2382.2
326635 2522.9
184010 709.7
292825 7282.0
325657 1161.3
318142 1888.9
327284 1624.8
318201 3188.0
318465 1591.9
128316 14190.9
325885 1361.9
318157 2296.4
327950 1267.0
321518 928.6
318530 3490.3
194632 6590.8
623397 2107.0
145075 7117.9
318948 85.2
319017 2016.2
128886 4513.6
296561 4076.4
319080 2738.7
319126 1674.4
294114 4561.7
171237 9202.2
141851 10077.8
129194 2463.8
319489 3942.5
141859 10495.2
194727 4118.5
660332 2835.0
294167 2730.3
328582 2781.8
297119 2550.6
668331 7438.3
320202 4112.4
314125 4340.8
297179 404.1
329689 892.6
320015 3696.0
145521 1719.3
184789 5933.8
297587 2327.4
327949 1004.7
168532 4989.7
168644 4313.4
146113 673.4
321157 2066.9
320758 4134.4
146252 3800.1
298256 1476.2
658543 2733.6
321000 398.3
298107 3988.7
330127 868.7
146518 3805.2
300714 5848.8
298198 4157.7
300809 3581.0
130408 2488.8
298435 4172.5
328966 2052.0
176691 1453.8
288080 4748.4
687070 18302.6
321344 853.9
176694 819.1
253305 3092.8
289262 13089.6
321795 1065.5
693566 45.8
176927 3319.7
295646 3543.0
321238 762.4
324262 3052.0
678485 6461.3
253719 1409.8
197300 3592.7
295779 2920.8
331380 5571.7
299349 6189.4
331518 5025.8
322591 3427.3
289443 2400.6
321567 773.4
322902 2022.1
321579 1156.1
660298 1688.2
651377 6597.6
289884 4672.6
321819 816.3
178103 4686.8
315981 3000.8
130838 4200.6
679289 7652.9
316057 1348.7
322123 5147.4
178160 5155.5
316193 2784.3
296766 1002.3
323646 3391.5
191917 1067.6
197842 1833.2
693698 1767.1
299819 4692.9
331312 3168.7
289893 5224.6
198074 336.4
289938 4769.5
331602 6746.6
325761 1950.2
192312 3396.4
300812 3166.8
174348 5401.1
300307 6040.3
291397 8463.9
297875 3947.0
684746 9234.9
300838 4471.1
198091 3227.4
162483 1752.8
290758 6765.2
298082 3424.9
290773 6446.8
290866 4181.3
291516 7167.0
298123 4399.1
300985 3403.3
325401 1906.7
323896 2675.2
301939 1553.4
298407 4028.2
144018 4350.8
693685 2795.5
291299 8087.8
324062 2865.7
325765 1447.5
318010 3654.2
198760 2674.2
326906 1532.7
318146 2582.0
325896 1488.2
302168 3320.8
173395 11309.1
170386 3859.8
326429 1588.0
311139 16008.0
175797 1331.5
311295 13862.9
623388 2637.8
335673 2812.6
327829 2167.3
163039 7058.5
318738 4586.2
194226 7805.0
327011 3082.2
132654 1106.7
325701 2911.7
132656 807.2
325891 1415.9
319273 2647.7
132860 1743.6
163520 4046.0
171282 7181.7
163543 3771.3
319669 4730.9
627372 2114.8
183097 2760.9
183270 6297.5
300325 1958.3
148567 7008.2
173902 9297.1
183494 6868.0
300782 5868.7
329168 1500.1
194904 3830.7
149534 2134.3
172095 7630.1
330920 816.4
49205 6670.4
313918 3293.1
321340 640.7
301873 1447.6
329940 2922.8
331301 4787.9
177894 5828.3
331409 5846.1
631435 5894.1
331554 4067.9
331107 4267.3
181591 1113.7
322009 518.7
338359 7086.3
328371 1333.7
49567 1732.1
331471 6016.7
332078 3005.0
195822 1053.1
328956 1733.0
330739 2539.2
150857 2872.1
195849 917.1
339490 5329.7
296170 382.5
331353 5799.0
165542 1473.8
341033 9562.7
296683 1851.4
324061 3321.5
315987 4112.6
332941 4333.2
261452 6820.8
341665 1915.8
166182 5480.7
316295 3807.5
145709 1641.9
324550 3006.7
316715 3065.6
297258 4767.4
331589 7600.2
341213 4296.0
324672 3269.5
324800 3005.7
188282 6489.3
316808 3399.0
175577 4400.8
316963 2199.9
151810 1463.1
342616 3626.5
325238 3294.3
297590 1821.4
152083 4718.6
197224 5556.8
318151 2804.7
197231 5314.5
176119 4812.9
325424 2946.3
693752 4375.3
693754 6813.0
197029 1619.9
325433 3125.2
318291 3304.0
297801 4131.8
693775 10774.7
693779 5775.0
325728 2772.7
197303 3233.3
298065 4729.1
311667 10275.7
318753 3590.4
298145 5188.8
318127 2663.2
648355 2705.5
318159 2286.2
318165 2258.9
318215 3028.6
680150 3449.5
318235 1866.0
183029 4922.4
299019 2117.7
197668 2038.8
176959 2889.5
650867 2696.3
298461 3405.9
177106 3011.5
181648 3090.6
298571 2785.7
318690 4059.9
318768 3945.5
318769 3966.2
183577 2326.0
198239 1186.4
345203 5635.9
183735 5199.5
319072 2067.7
319285 3016.8
681777 4242.4
183985 566.9
327806 2345.2
320791 3851.3
193052 1187.6
338048 6218.5
168921 4482.0
311377 10927.4
683764 1122.9
207027 7038.0
147418 3350.6
346283 4708.9
301287 4083.1
316035 1910.5
338131 8436.2
129119 2550.1
129161 2615.0
346646 7153.1
301629 5035.4
346827 9404.7
346838 8731.1
169273 4431.4
346926 9405.8
316583 3841.6
169298 4588.3
169365 6485.5
347049 8071.3
347002 7062.9
347058 8163.2
329570 502.5
338592 7954.7
183121 3473.0
176579 3487.1
339547 3359.0
347627 6704.2
694252 5330.3
347811 6807.9
154393 12796.9
176877 3900.5
694118 9222.3
346782 9696.2
680062 1958.0
346818 8973.2
348404 4883.1
668033 2372.3
346894 9615.0
348693 2415.6
348854 2072.2
347051 8149.4
678596 4301.0
347199 9933.1
683331 6651.1
152789 2140.1
170734 964.2
318132 2778.9
349670 2575.7
348704 1109.6
318149 2412.8
318233 2016.0
318243 2686.8
347812 6484.1
349872 4200.0
183466 6960.6
200648 5617.2
680542 3211.7
317474 6978.7
349058 3916.3
317523 5450.7
317553 6167.8
185285 4927.9
317790 2007.2
209657 13242.3
319077 2750.5
148940 7216.3
155884 6756.2
319279 3205.6
311194 11644.1
680779 5059.5
319420 3308.4
178088 5726.4
349708 4286.7
318228 2752.1
209984 9562.7
648393 2698.4
318237 2215.5
319637 3286.7
687237 14706.1
185806 7397.6
318462 1286.5
339929 4557.2
266619 2527.0
350051 5568.3
349706 4944.7
318694 3734.1
195769 1729.9
341066 14723.3
341094 13874.5
325213 2819.1
325280 2885.4
210907 6675.4
325195 2258.3
325683 2661.1
156952 2138.6
325204 2907.6
317461 5718.8
326405 1722.9
351754 6016.6
153584 2108.8
318128 2800.4
136882 6358.9
318221 3035.3
318255 3140.1
197461 2837.1
321843 973.4
342639 3304.1
194595 7630.9
268353 3915.9
173486 12277.6
694198 5418.4
343904 11872.8
318892 957.5
194927 3750.2
319005 2176.9
354970 2153.3
353335 299.2
346739 9571.5
347015 7732.5
153984 19497.1
347035 7969.6
649049 2660.6
319394 3299.9
346228 5088.1
185785 8987.8
694251 4772.4
346347 8511.6
154084 17405.7
346410 6872.2
213010 16181.5
154281 12271.7
51981 4066.5
327794 2284.4
354119 2360.7
212824 16975.8
346797 9542.3
675678 8337.6
324351 1850.9
154618 11922.3
658450 2641.9
158293 1998.3
270150 4744.5
330494 890.1
346566 5874.1
658494 2448.1
158433 6738.6
195766 2641.4
320620 4413.3
346693 6787.3
52198 2362.3
328612 2941.1
158549 4591.5
324158 829.9
348709 2044.9
348863 2880.4
331167 3385.5
348327 6483.3
328929 3461.7
325029 1959.3
348412 5249.4
324656 3165.2
325131 2120.0
324679 3895.5
325377 1503.1
199530 2275.5
321482 728.5
693198 9444.4
348292 4519.4
349817 3681.8
175831 1801.0
349848 4565.0
329746 1648.3
348425 5177.5
199729 1509.3
187621 6907.7
271489 4041.5
317505 5263.3
176174 6759.3
132459 4180.3
321770 1136.6
350361 3402.0
349668 3008.7
321869 1001.1
200049 634.3
339889 2238.3
349733 4710.6
350431 3303.0
347810 6342.8
330176 405.2
184028 1086.7
350552 2452.5
132802 1778.1
181530 3250.6
349827 3632.1
358368 11218.4
326413 1033.2
349862 5341.6
152608 3598.5
350026 6289.3
330479 2442.6
330507 2432.1
206627 5599.8
659020 166.5
272573 1757.4
318147 2502.9
357400 3874.0
312489 3010.9
326790 659.8
318172 2645.1
679661 3531.2
197182 3381.0
318186 2832.2
326802 194.7
318224 2840.1
318232 2324.7
326829 214.5
153023 1658.3
197218 5293.9
348850 2433.1
327210 2122.3
331121 4994.2
176928 3285.7
349072 4747.6
349098 3126.7
318739 4325.3
184909 5794.5
318850 2624.9
331555 4090.2
349304 4609.4
341346 6119.1
349650 3064.2
349709 3978.4
319260 3543.8
360154 1908.2
360189 2239.9
153690 2083.4
313760 2259.2
328165 631.0
350248 739.1
350353 1888.1
350369 3768.0
359916 5106.0
139352 4245.5
350692 3950.6
360271 3615.4
360911 2060.1
328844 4053.6
193619 3554.5
329754 1365.4
154277 16502.9
325158 2820.4
361062 3230.9
177879 6510.7
336117 3793.8
330404 1741.0
208239 8374.2
177909 4505.6
316011 2167.2
316129 2018.8
154525 12518.0
361086 3078.5
361128 2076.1
160762 8443.0
194427 8173.3
353793 1038.9
208619 6609.2
355552 3896.3
330185 787.8
316347 3387.0
160844 9839.6
362609 2101.1
363142 2390.5
276599 6787.5
192717 1536.5
276667 3429.8
317165 5984.8
155765 4991.3
330923 894.5
363164 2021.4
345423 6576.8
326850 1444.7
363507 1656.6
363566 3511.2
332070 3653.9
363585 3574.1
161184 20411.7
193016 736.6
322910 911.2
322939 555.3
133494 7912.5
322967 1617.1
318148 2676.5
318189 3240.3
318145 3202.2
346178 5853.6
648464 981.1
357808 11507.8
346281 4436.7
193348 1887.2
355196 2925.9
318751 3826.8
318837 2960.8
364592 1454.9
183590 4483.7
648771 1906.8
155188 7228.7
319294 3191.6
346835 8244.6
161631 12881.1
319391 3148.9
319400 2500.8
323708 3203.3
141783 10811.4
687565 12980.7
141810 10900.1
357706 16057.4
184031 1152.4
218396 3566.3
329305 1927.0
210910 7056.2
155936 5669.5
208827 4308.5
339013 8373.7
157224 6284.6
320973 1718.1
693003 2172.9
325199 2162.0
329749 1590.3
218941 1435.2
157325 4563.2
360028 6331.9
626002 1831.6
197435 2046.9
348524 3354.5
142815 4014.3
357351 5047.9
325706 3097.3
321110 2054.8
181433 1484.2
348843 2465.3
657468 4729.1
349167 3939.1
321548 523.3
360273 3598.5
326425 1434.2
349557 4806.7
157762 2879.8
693044 2288.2
331166 4044.3
349661 2984.4
157365 5317.8
349687 3922.9
358358 7366.2
367158 4855.3
135841 5408.6
349865 5591.4
327519 1678.4
340514 9730.3
331486 6473.9
681421 6369.7
350161 1741.9
157555 4709.6
350368 3504.3
340846 15733.3
322368 4095.2
359911 5015.2
158014 1798.7
368034 3378.5
362318 1973.1
212785 16489.3
368193 342.3
663740 2410.3
368133 1023.4
368326 2185.6
335546 4325.5
362581 2799.9
368360 1178.0
361930 4965.3
192077 2511.3
341343 6200.5
194650 6396.7
192078 2468.5
369876 4659.2
328578 3763.8
163200 5391.1
210392 11132.9
136737 6997.3
369292 11616.9
328888 4302.1
206871 3511.2
328945 4049.4
194990 3061.2
694187 4251.5
198825 3745.5
369450 11005.9
342264 770.0
198846 3111.3
649427 864.5
198873 2817.2
360234 3007.0
361777 4968.8
369709 7305.2
324156 1297.1
324134 368.6
199222 3090.6
324680 3201.3
362319 2667.6
370496 4775.5
324763 2531.5
361029 3437.3
183452 6243.5
361080 2453.8
657728 3780.8
361115 1627.2
370288 1715.2
324953 2576.5
371458 4234.2
339932 4643.5
370510 4618.0
371591 765.3
325050 2181.4
370529 4188.8
370769 8392.4
158552 5071.9
371555 1489.1
325710 3044.6
371764 1919.0
223117 3798.7
371832 1357.3
325680 2871.8
353593 595.2
346276 5151.7
330697 799.5
372127 6506.1
346640 7309.2
346682 5595.2
197185 4216.8
339516 3566.0
163470 5241.7
146062 1112.9
346775 10524.1
197289 3755.7
185110 6870.8
341476 2343.5
331522 5135.2
346843 7942.8
327126 2970.2
371767 3346.1
341670 1386.1
194298 10243.0
141786 10579.3
327508 714.2
185530 7691.8
367035 4730.4
197423 2623.0
160311 8024.1
367192 6044.0
207511 4311.8
363590 3814.2
694299 5533.8
367415 3649.9
372837 5555.1
198010 1653.0
374482 6085.7
679362 3893.8
328924 3378.9
693788 3180.0
373686 8306.4
368140 937.0
693040 2589.0
160662 7296.1
693662 2423.0
348888 2432.8
327954 601.9
341347 6458.2
195569 2524.5
283603 2918.7
374997 7856.2
147572 4734.0
330243 964.1
369068 5418.9
330248 1062.8
375148 8077.6
349665 3234.3
194655 4616.9
376060 6583.8
368752 3216.4
376072 6856.4
375319 7589.8
209978 9697.0
161367 15014.8
369808 3125.2
347566 6858.8
210178 12738.2
369855 4049.9
210279 10089.1
212981 17382.3
335568 4011.6
369327 8754.2
330711 2730.7
693177 5097.6
694309 5696.7
694327 3645.5
146108 1096.0
370339 1089.5
370242 3292.7
350394 3544.8
350395 3006.3
693033 2734.9
370514 4398.2
370532 4400.9
693542 6706.0
212992 15801.6
369910 4019.3
161185 20928.3
370516 4695.1
376933 5678.0
371209 7091.1
331122 4285.4
370650 3889.7
693786 5324.4
226718 2914.1
331162 4124.5
370096 2428.3
370097 2430.4
370832 9218.7
210927 5995.9
360203 2805.4
339923 3823.7
370219 3065.3
348692 2443.0
360331 3814.6
678018 1206.1
371588 1337.2
330664 783.6
367969 2566.7
673544 6232.2
370554 4226.6
669263 2386.5
345749 5998.6
330772 2041.7
378207 3043.3
370668 4397.6
694159 3710.4
694172 2759.3
209586 5871.6
360863 2954.8
378094 5094.2
687604 9056.2
378407 4182.1
361032 3725.3
347025 8163.4
675749 7960.6
347077 9526.4
197112 3699.2
350054 7259.7
332971 4428.3
369364 8242.7
350162 1865.3
676462 3198.0
345581 9254.2
347182 9250.6
369723 5916.2
350388 3882.0
345665 7606.5
379474 9254.0
341451 3855.2
379615 3501.2
147401 3314.1
370855 7228.0
353195 3682.3
676311 3376.0
370904 7479.1
651244 4762.8
192028 2207.9
380252 2455.4
379983 7879.8
362626 889.4
380077 9813.3
346687 8156.0
346720 7672.1
374490 5266.2
346836 8554.1
198620 2753.7
210967 5697.1
348500 3340.5
374330 2680.5
348547 3759.1
348707 1083.3
679427 1194.7
381375 4651.6
290778 6979.4
198627 3115.5
354436 2804.9
212369 4123.1
374593 3716.4
197246 4236.2
341257 5122.5
678022 5977.2
291207 3028.9
375016 6580.8
163813 1614.9
382030 3957.8
349705 4877.7
149030 6206.2
229678 5027.9
382527 1663.6
382716 3801.0
229708 6160.3
349847 4747.0
199739 950.2
164093 2155.8
382415 6026.8
229725 6600.8
383189 995.8
382663 3161.0
382839 3154.7
229890 4716.0
382801 3309.7
163126 8731.0
348533 3639.7
382873 2297.3
348582 2606.5
373662 6874.2
383062 3433.5
230224 13460.5
336020 5145.7
693167 6856.1
169490 8062.5
169520 8701.5
169526 8717.7
145312 2436.1
374494 5028.9
383548 4240.6
164628 4946.7
230799 8667.0
383871 1727.3
383884 2935.7
336632 5614.3
384272 5609.0
200436 4065.1
231151 7851.7
164996 4307.5
383916 2498.2
349831 3357.7
349832 3376.0
377327 3614.1
198645 2175.2
346282 4779.3
693804 4179.9
693808 4370.7
56584 4422.9
145820 5104.5
198865 2585.2
377664 1713.0
377912 4353.8
198914 2740.7
212840 17858.8
345011 8632.0
683663 4194.3
378009 2911.2
350779 5608.4
378278 1796.6
345411 9581.1
145930 5109.8
150894 3473.2
338146 8878.4
346250 5303.6
146076 2146.5
369401 6388.8
693097 715.8
346702 6477.8
195732 2013.9
294188 3574.9
346813 9424.9
230903 7276.8
346834 9005.8
346845 9276.8
659055 1174.3
379169 6938.0
379616 3142.1
146420 2493.3
195948 1610.5
146499 3877.9
294255 3739.7
231091 6817.0
379765 5699.7
338407 7167.6
379773 5323.9
151094 3356.4
379949 5951.4
199263 2951.7
379527 9397.5
379611 4146.9
379641 4676.7
379658 3845.9
151395 250.7
693809 4443.4
694136 7041.3
172592 3135.6
370422 3061.7
380002 8710.8
676145 8810.6
380034 8618.9
694109 4876.2
694368 10070.4
694185 3940.8
231706 10025.1
370820 8087.4
349133 5175.8
387468 6044.8
676250 8371.4
387998 3928.4
370847 8440.4
380472 4684.6
222957 1611.9
679774 3816.6
151696 5228.8
144306 1777.9
694361 6754.9
694157 1845.6
173387 9581.4
371559 1894.4
379642 4109.8
379652 5171.3
379670 4829.9
355328 4481.6
381376 4953.8
381391 6294.4
379777 5992.4
349673 3015.5
681382 3901.0
389048 2736.8
173649 7863.5
350038 6891.5
380105 9851.3
382070 3795.5
679339 5063.6
389295 3563.8
382079 5172.8
381929 6704.2
341259 4920.8
389041 2468.9
381947 8065.5
382083 4598.5
350483 3271.6
389094 1724.2
389540 6385.6
232809 4168.5
148061 6219.9
200575 6511.0
389710 4743.7
350648 4967.2
382402 4955.5
350685 4044.1
341537 4842.5
233141 4243.6
389846 6357.2
349127 4618.7
389868 5009.5
152045 5125.9
382710 4138.6
296769 382.9
382685 3814.1
382861 2477.4
380977 2519.9
383045 2232.0
373760 8376.9
693821 1514.7
349546 5164.8
383403 2806.1
381194 4791.8
383148 2140.2
381205 6121.1
349652 3957.9
383182 811.7
373902 10352.3
221909 5789.2
381388 5942.0
363508 1528.8
350324 313.2
679637 2801.2
350365 4071.9
383429 3263.1
382858 2540.3
152745 3087.0
350373 3214.7
208459 5431.5
152863 3278.1
198758 2862.3
381812 4333.5
681578 3617.2
383878 2166.9
148553 7610.9
383181 998.1
381994 5526.3
384160 3972.2
382117 3777.7
391572 3870.7
153052 576.0
383614 3577.2
175536 3091.0
694330 1834.0
694335 3813.3
364708 4227.5
392371 2546.3
383887 3221.8
209323 8879.1
165009 4227.9
152633 3439.4
350873 6038.8
152643 3625.3
392505 3246.4
152711 3399.7
298046 4379.9
382742 4040.6
208896 2132.4
146141 3274.9
152997 1423.5
353221 3803.1
146251 3385.8
393362 1964.5
298325 2502.1
383160 1765.2
376055 6680.4
176170 5489.1
393317 1456.3
236343 2330.2
210015 8580.2
393618 3496.5
693461 2998.2
345161 8632.0
693471 2168.1
236572 2625.9
236594 3595.1
352042 4691.6
153779 1705.5
236607 4279.3
354236 2136.9
345692 7473.7
386664 4887.6
376914 4459.3
345704 6412.6
377063 4142.6
383935 3669.0
685456 6140.4
377119 3369.0
693799 5751.6
210911 6591.7
362611 330.1
366892 6668.4
387195 7561.8
696509 4554.6
