x y z dist_scaled dist_frac flux_norm wavelength redshift
-0.17023 -0.03962 0.47108 0.50246 0.00000 1.458 1574.227 0.01681
-0.17047 -0.03967 0.47175 0.50318 0.00181 0.548 1574.263 0.01684
-0.17071 -0.03973 0.47243 0.50389 0.00362 1.402 1574.300 0.01686
-0.17096 -0.03979 0.47310 0.50461 0.00543 0.890 1574.337 0.01689
-0.17120 -0.03984 0.47377 0.50533 0.00724 0.948 1574.374 0.01691
-0.17144 -0.03990 0.47445 0.50605 0.00906 0.890 1574.410 0.01693
-0.17169 -0.03996 0.47512 0.50677 0.01087 0.891 1574.447 0.01696
-0.17193 -0.04001 0.47579 0.50748 0.01268 0.890 1574.484 0.01698
-0.17217 -0.04007 0.47647 0.50820 0.01449 1.118 1574.520 0.01700
-0.17242 -0.04013 0.47714 0.50892 0.01630 1.005 1574.557 0.01703
-0.17266 -0.04018 0.47781 0.50964 0.01811 1.462 1574.594 0.01705
-0.17290 -0.04024 0.47848 0.51035 0.01992 1.177 1574.631 0.01708
-0.17315 -0.04030 0.47916 0.51107 0.02174 1.178 1574.667 0.01710
-0.17339 -0.04035 0.47983 0.51179 0.02355 1.121 1574.704 0.01712
-0.17363 -0.04041 0.48050 0.51251 0.02536 0.665 1574.741 0.01715
-0.17388 -0.04047 0.48118 0.51323 0.02717 1.295 1574.777 0.01717
-0.17412 -0.04052 0.48185 0.51394 0.02898 1.068 1574.814 0.01719
-0.17436 -0.04058 0.48252 0.51466 0.03080 1.069 1574.851 0.01722
-0.17461 -0.04064 0.48320 0.51538 0.03261 1.070 1574.888 0.01724
-0.17485 -0.04069 0.48387 0.51610 0.03442 1.015 1574.924 0.01726
-0.17509 -0.04075 0.48454 0.51682 0.03623 0.957 1574.961 0.01729
-0.17534 -0.04081 0.48522 0.51754 0.03804 0.672 1574.998 0.01731
-0.17558 -0.04086 0.48589 0.51825 0.03986 1.245 1575.034 0.01734
-0.17582 -0.04092 0.48656 0.51897 0.04167 1.073 1575.071 0.01736
-0.17607 -0.04098 0.48724 0.51969 0.04348 0.787 1575.108 0.01738
-0.17631 -0.04103 0.48791 0.52041 0.04529 0.787 1575.145 0.01741
-0.17655 -0.04109 0.48858 0.52113 0.04711 0.903 1575.181 0.01743
-0.17680 -0.04115 0.48926 0.52185 0.04892 0.617 1575.218 0.01745
-0.17704 -0.04120 0.48993 0.52256 0.05073 1.076 1575.255 0.01748
-0.17728 -0.04126 0.49060 0.52328 0.05254 0.790 1575.292 0.01750
-0.17753 -0.04132 0.49128 0.52400 0.05436 0.962 1575.328 0.01753
-0.17777 -0.04137 0.49195 0.52472 0.05617 0.616 1575.365 0.01755
-0.17801 -0.04143 0.49263 0.52544 0.05798 0.846 1575.402 0.01757
-0.17826 -0.04149 0.49330 0.52616 0.05980 0.846 1575.438 0.01760
-0.17850 -0.04154 0.49397 0.52687 0.06161 0.961 1575.475 0.01762
-0.17874 -0.04160 0.49465 0.52759 0.06342 1.077 1575.512 0.01764
-0.17899 -0.04166 0.49532 0.52831 0.06524 0.962 1575.549 0.01767
-0.17923 -0.04171 0.49599 0.52903 0.06705 0.963 1575.585 0.01769
-0.17947 -0.04177 0.49667 0.52975 0.06886 1.136 1575.622 0.01772
-0.17972 -0.04183 0.49734 0.53047 0.07068 1.077 1575.659 0.01774
-0.17996 -0.04188 0.49802 0.53119 0.07249 1.022 1575.695 0.01776
-0.18020 -0.04194 0.49869 0.53191 0.07430 1.541 1575.732 0.01779
-0.18045 -0.04200 0.49936 0.53262 0.07612 0.850 1575.769 0.01781
-0.18069 -0.04205 0.50004 0.53334 0.07793 1.023 1575.806 0.01783
-0.18093 -0.04211 0.50071 0.53406 0.07974 0.735 1575.842 0.01786
-0.18118 -0.04217 0.50138 0.53478 0.08156 0.504 1575.879 0.01788
-0.18142 -0.04222 0.50206 0.53550 0.08337 1.427 1575.916 0.01791
-0.18166 -0.04228 0.50273 0.53622 0.08518 1.370 1575.952 0.01793
-0.18191 -0.04234 0.50341 0.53694 0.08700 1.138 1575.989 0.01795
-0.18215 -0.04239 0.50408 0.53766 0.08881 0.675 1576.026 0.01798
-0.18240 -0.04245 0.50475 0.53837 0.09063 1.195 1576.063 0.01800
-0.18264 -0.04251 0.50543 0.53909 0.09244 1.250 1576.099 0.01802
-0.18288 -0.04256 0.50610 0.53981 0.09426 1.251 1576.136 0.01805
-0.18313 -0.04262 0.50678 0.54053 0.09607 0.615 1576.173 0.01807
-0.18337 -0.04268 0.50745 0.54125 0.09788 1.599 1576.210 0.01809
-0.18361 -0.04273 0.50813 0.54197 0.09970 0.673 1576.246 0.01812
-0.18386 -0.04279 0.50880 0.54269 0.10151 1.194 1576.283 0.01814
-0.18410 -0.04285 0.50947 0.54341 0.10333 0.846 1576.320 0.01817
-0.18434 -0.04290 0.51015 0.54413 0.10514 0.731 1576.356 0.01819
-0.18459 -0.04296 0.51082 0.54485 0.10696 0.673 1576.393 0.01821
-0.18483 -0.04302 0.51150 0.54557 0.10877 1.078 1576.430 0.01824
-0.18508 -0.04307 0.51217 0.54628 0.11059 0.731 1576.467 0.01826
-0.18532 -0.04313 0.51285 0.54700 0.11240 0.847 1576.503 0.01828
-0.18556 -0.04319 0.51352 0.54772 0.11422 1.138 1576.540 0.01831
-0.18581 -0.04324 0.51419 0.54844 0.11603 1.431 1576.577 0.01833
-0.18605 -0.04330 0.51487 0.54916 0.11785 1.024 1576.613 0.01836
-0.18629 -0.04336 0.51554 0.54988 0.11966 1.199 1576.650 0.01838
-0.18654 -0.04341 0.51622 0.55060 0.12148 1.605 1576.687 0.01840
-0.18678 -0.04347 0.51689 0.55132 0.12329 0.560 1576.724 0.01843
-0.18702 -0.04353 0.51757 0.55204 0.12511 0.966 1576.760 0.01845
-0.18727 -0.04358 0.51824 0.55276 0.12692 1.315 1576.797 0.01847
-0.18751 -0.04364 0.51892 0.55348 0.12874 0.793 1576.834 0.01850
-0.18776 -0.04370 0.51959 0.55420 0.13055 0.911 1576.871 0.01852
-0.18800 -0.04375 0.52026 0.55492 0.13237 0.854 1576.907 0.01855
-0.18824 -0.04381 0.52094 0.55564 0.13418 1.320 1576.944 0.01857
-0.18849 -0.04387 0.52161 0.55636 0.13600 1.437 1576.981 0.01859
-0.18873 -0.04392 0.52229 0.55708 0.13782 1.494 1577.017 0.01862
-0.18897 -0.04398 0.52296 0.55780 0.13963 1.085 1577.054 0.01864
-0.18922 -0.04404 0.52364 0.55852 0.14145 0.792 1577.091 0.01866
-0.18946 -0.04409 0.52431 0.55924 0.14326 0.619 1577.128 0.01869
-0.18971 -0.04415 0.52499 0.55995 0.14508 1.143 1577.164 0.01871
-0.18995 -0.04421 0.52566 0.56067 0.14689 1.202 1577.201 0.01874
-0.19019 -0.04426 0.52634 0.56139 0.14871 1.202 1577.238 0.01876
-0.19044 -0.04432 0.52701 0.56211 0.15053 1.028 1577.274 0.01878
-0.19068 -0.04438 0.52769 0.56283 0.15234 0.971 1577.311 0.01881
-0.19093 -0.04443 0.52836 0.56355 0.15416 1.264 1577.348 0.01883
-0.19117 -0.04449 0.52904 0.56427 0.15598 1.031 1577.385 0.01885
-0.19141 -0.04455 0.52971 0.56499 0.15779 0.855 1577.421 0.01888
-0.19166 -0.04460 0.53039 0.56571 0.15961 0.855 1577.458 0.01890
-0.19190 -0.04466 0.53106 0.56643 0.16143 0.739 1577.495 0.01893
-0.19214 -0.04472 0.53174 0.56715 0.16324 0.740 1577.531 0.01895
-0.19239 -0.04477 0.53241 0.56787 0.16506 0.857 1577.568 0.01897
-0.19263 -0.04483 0.53309 0.56859 0.16688 0.622 1577.605 0.01900
-0.19288 -0.04489 0.53376 0.56931 0.16869 0.798 1577.642 0.01902
-0.19312 -0.04495 0.53444 0.57003 0.17051 0.916 1577.678 0.01904
-0.19336 -0.04500 0.53511 0.57075 0.17233 1.091 1577.715 0.01907
-0.19361 -0.04506 0.53579 0.57147 0.17414 0.622 1577.752 0.01909
-0.19385 -0.04512 0.53646 0.57219 0.17596 1.736 1577.789 0.01911
-0.19410 -0.04517 0.53714 0.57291 0.17778 1.150 1577.825 0.01914
-0.19434 -0.04523 0.53781 0.57363 0.17959 0.799 1577.862 0.01916
-0.19458 -0.04529 0.53849 0.57435 0.18141 0.801 1577.899 0.01919
-0.19483 -0.04534 0.53916 0.57507 0.18323 0.801 1577.935 0.01921
-0.19507 -0.04540 0.53984 0.57579 0.18505 0.685 1577.972 0.01923
-0.19532 -0.04546 0.54051 0.57651 0.18686 0.685 1578.009 0.01926
-0.19556 -0.04551 0.54119 0.57723 0.18868 1.332 1578.046 0.01928
-0.19580 -0.04557 0.54186 0.57796 0.19050 1.038 1578.082 0.01930
-0.19605 -0.04563 0.54254 0.57868 0.19232 0.861 1578.119 0.01933
