x y z dist_scaled dist_frac flux_norm wavelength redshift
-0.06386 0.04089 0.49683 0.50258 0.00000 12.870 1236.115 0.01682
-0.06396 0.04095 0.49756 0.50333 0.00188 12.776 1236.145 0.01684
-0.06405 0.04102 0.49830 0.50407 0.00375 13.125 1236.175 0.01687
-0.06415 0.04108 0.49903 0.50481 0.00563 -7.648 1236.205 0.01689
-0.06424 0.04114 0.49977 0.50556 0.00751 37.853 1236.235 0.01692
-0.06434 0.04120 0.50050 0.50630 0.00938 -9.551 1236.265 0.01694
-0.06443 0.04126 0.50124 0.50705 0.01126 -10.153 1236.295 0.01697
-0.06453 0.04132 0.50198 0.50779 0.01313 57.083 1236.325 0.01699
-0.06462 0.04138 0.50271 0.50853 0.01501 -14.119 1236.355 0.01701
-0.06471 0.04144 0.50345 0.50928 0.01689 -15.560 1236.384 0.01704
-0.06481 0.04150 0.50418 0.51002 0.01876 -19.257 1236.414 0.01706
-0.06490 0.04156 0.50492 0.51077 0.02064 -23.757 1236.444 0.01709
-0.06500 0.04162 0.50565 0.51151 0.02252 -38.295 1236.474 0.01711
-0.06509 0.04168 0.50639 0.51225 0.02440 190.825 1236.504 0.01714
-0.06519 0.04174 0.50712 0.51300 0.02627 1633.722 1236.534 0.01716
-0.06528 0.04180 0.50786 0.51374 0.02815 -152.733 1236.564 0.01719
-0.06538 0.04186 0.50859 0.51449 0.03003 46.306 1236.594 0.01721
-0.06547 0.04192 0.50933 0.51523 0.03190 28.099 1236.623 0.01724
-0.06557 0.04198 0.51007 0.51597 0.03378 84.966 1236.653 0.01726
-0.06566 0.04204 0.51080 0.51672 0.03566 67.772 1236.683 0.01729
-0.06575 0.04211 0.51154 0.51746 0.03754 -73.962 1236.713 0.01731
-0.06585 0.04217 0.51227 0.51821 0.03941 -29.393 1236.743 0.01733
-0.06594 0.04223 0.51301 0.51895 0.04129 6.270 1236.773 0.01736
-0.06604 0.04229 0.51374 0.51970 0.04317 -24.774 1236.803 0.01738
-0.06613 0.04235 0.51448 0.52044 0.04505 3.517 1236.833 0.01741
-0.06623 0.04241 0.51522 0.52118 0.04692 -21.410 1236.862 0.01743
-0.06632 0.04247 0.51595 0.52193 0.04880 24.281 1236.892 0.01746
-0.06642 0.04253 0.51669 0.52267 0.05068 1.439 1236.922 0.01748
-0.06651 0.04259 0.51742 0.52342 0.05256 21.360 1236.952 0.01751
-0.06661 0.04265 0.51816 0.52416 0.05444 20.421 1236.982 0.01753
-0.06670 0.04271 0.51890 0.52491 0.05631 -14.406 1237.012 0.01756
-0.06680 0.04277 0.51963 0.52565 0.05819 2.367 1237.042 0.01758
-0.06689 0.04283 0.52037 0.52640 0.06007 -59.364 1237.072 0.01760
-0.06698 0.04289 0.52110 0.52714 0.06195 -12.566 1237.101 0.01763
-0.06708 0.04295 0.52184 0.52788 0.06383 15.993 1237.131 0.01765
-0.06717 0.04301 0.52258 0.52863 0.06571 1.721 1237.161 0.01768
-0.06727 0.04307 0.52331 0.52937 0.06758 -11.226 1237.191 0.01770
-0.06736 0.04313 0.52405 0.53012 0.06946 -10.245 1237.221 0.01773
-0.06746 0.04320 0.52479 0.53086 0.07134 2.830 1237.251 0.01775
-0.06755 0.04326 0.52552 0.53161 0.07322 2.801 1237.281 0.01778
-0.06765 0.04332 0.52626 0.53235 0.07510 2.921 1237.311 0.01780
-0.06774 0.04338 0.52699 0.53310 0.07698 13.550 1237.341 0.01783
-0.06784 0.04344 0.52773 0.53384 0.07886 -8.044 1237.370 0.01785
-0.06793 0.04350 0.52847 0.53459 0.08074 1.721 1237.400 0.01788
-0.06803 0.04356 0.52920 0.53533 0.08261 -8.155 1237.430 0.01790
-0.06812 0.04362 0.52994 0.53608 0.08449 11.188 1237.460 0.01792
-0.06822 0.04368 0.53068 0.53682 0.08637 1.828 1237.490 0.01795
-0.06831 0.04374 0.53141 0.53757 0.08825 1.442 1237.520 0.01797
-0.06840 0.04380 0.53215 0.53831 0.09013 1.190 1237.550 0.01800
-0.06850 0.04386 0.53289 0.53906 0.09201 9.811 1237.580 0.01802
-0.06859 0.04392 0.53362 0.53980 0.09389 -7.362 1237.609 0.01805
-0.06869 0.04398 0.53436 0.54055 0.09577 9.906 1237.639 0.01807
-0.06878 0.04404 0.53509 0.54129 0.09765 1.830 1237.669 0.01810
-0.06888 0.04410 0.53583 0.54204 0.09953 -14.478 1237.699 0.01812
-0.06897 0.04417 0.53657 0.54278 0.10141 1.923 1237.729 0.01815
-0.06907 0.04423 0.53730 0.54353 0.10329 1.889 1237.759 0.01817
-0.06916 0.04429 0.53804 0.54427 0.10517 9.690 1237.789 0.01819
-0.06926 0.04435 0.53878 0.54502 0.10705 2.003 1237.819 0.01822
-0.06935 0.04441 0.53951 0.54576 0.10893 9.297 1237.848 0.01824
-0.06945 0.04447 0.54025 0.54651 0.11081 9.150 1237.878 0.01827
-0.06954 0.04453 0.54099 0.54725 0.11269 2.121 1237.908 0.01829
-0.06964 0.04459 0.54173 0.54800 0.11457 1.839 1237.938 0.01832
-0.06973 0.04465 0.54246 0.54874 0.11645 -5.416 1237.968 0.01834
-0.06982 0.04471 0.54320 0.54949 0.11833 1.513 1237.998 0.01837
-0.06992 0.04477 0.54394 0.55024 0.12021 -5.652 1238.028 0.01839
-0.07001 0.04483 0.54467 0.55098 0.12209 -32.270 1238.058 0.01842
-0.07011 0.04489 0.54541 0.55173 0.12397 -5.206 1238.087 0.01844
-0.07020 0.04495 0.54615 0.55247 0.12585 8.200 1238.117 0.01847
-0.07030 0.04501 0.54688 0.55322 0.12773 -4.538 1238.147 0.01849
-0.07039 0.04508 0.54762 0.55396 0.12961 1.855 1238.177 0.01851
-0.07049 0.04514 0.54836 0.55471 0.13149 8.001 1238.207 0.01854
-0.07058 0.04520 0.54909 0.55545 0.13338 -17.333 1238.237 0.01856
-0.07068 0.04526 0.54983 0.55620 0.13526 -4.911 1238.267 0.01859
-0.07077 0.04532 0.55057 0.55695 0.13714 1.060 1238.297 0.01861
-0.07087 0.04538 0.55131 0.55769 0.13902 7.166 1238.327 0.01864
-0.07096 0.04544 0.55204 0.55844 0.14090 6.939 1238.356 0.01866
-0.07106 0.04550 0.55278 0.55918 0.14278 1.067 1238.386 0.01869
-0.07115 0.04556 0.55352 0.55993 0.14466 1.088 1238.416 0.01871
-0.07125 0.04562 0.55426 0.56067 0.14654 1.211 1238.446 0.01874
-0.07134 0.04568 0.55499 0.56142 0.14843 -4.505 1238.476 0.01876
-0.07144 0.04574 0.55573 0.56217 0.15031 -4.413 1238.506 0.01878
-0.07153 0.04580 0.55647 0.56291 0.15219 1.070 1238.536 0.01881
-0.07163 0.04586 0.55720 0.56366 0.15407 -10.180 1238.566 0.01883
-0.07172 0.04592 0.55794 0.56440 0.15595 -4.788 1238.595 0.01886
-0.07181 0.04599 0.55868 0.56515 0.15783 6.410 1238.625 0.01888
-0.07191 0.04605 0.55942 0.56590 0.15972 0.399 1238.655 0.01891
-0.07200 0.04611 0.56015 0.56664 0.16160 5.966 1238.685 0.01893
-0.07210 0.04617 0.56089 0.56739 0.16348 0.515 1238.715 0.01896
-0.07219 0.04623 0.56163 0.56813 0.16536 0.473 1238.745 0.01898
-0.07229 0.04629 0.56237 0.56888 0.16724 0.387 1238.775 0.01901
-0.07238 0.04635 0.56310 0.56963 0.16913 -0.615 1238.805 0.01903
-0.07248 0.04641 0.56384 0.57037 0.17101 0.595 1238.834 0.01905
-0.07257 0.04647 0.56458 0.57112 0.17289 -5.773 1238.864 0.01908
-0.07267 0.04653 0.56532 0.57186 0.17477 6.069 1238.894 0.01910
-0.07276 0.04659 0.56605 0.57261 0.17665 5.881 1238.924 0.01913
-0.07286 0.04665 0.56679 0.57336 0.17854 5.905 1238.954 0.01915
-0.07295 0.04671 0.56753 0.57410 0.18042 6.060 1238.984 0.01918
-0.07305 0.04677 0.56827 0.57485 0.18230 0.271 1239.014 0.01920
-0.07314 0.04684 0.56901 0.57560 0.18419 -3.807 1239.044 0.01923
-0.07324 0.04690 0.56974 0.57634 0.18607 6.161 1239.073 0.01925
-0.07333 0.04696 0.57048 0.57709 0.18795 -4.310 1239.103 0.01928
-0.07343 0.04702 0.57122 0.57784 0.18983 -5.383 1239.133 0.01930
-0.07352 0.04708 0.57196 0.57858 0.19172 -0.170 1239.163 0.01933
-0.07362 0.04714 0.57270 0.57933 0.19360 -0.057 1239.193 0.01935
-0.07371 0.04720 0.57343 0.58007 0.19548 0.838 1239.223 0.01937
-0.07381 0.04726 0.57417 0.58082 0.19737 0.992 1239.253 0.01940
-0.07390 0.04732 0.57491 0.58157 0.19925 -3.822 1239.283 0.01942
-0.07400 0.04738 0.57565 0.58231 0.20113 1.207 1239.313 0.01945
-0.07409 0.04744 0.57639 0.58306 0.20302 6.204 1239.342 0.01947
-0.07419 0.04750 0.57712 0.58381 0.20490 1.224 1239.372 0.01950
-0.07428 0.04756 0.57786 0.58455 0.20678 1.346 1239.402 0.01952
-0.07438 0.04763 0.57860 0.58530 0.20867 6.283 1239.432 0.01955
-0.07447 0.04769 0.57934 0.58605 0.21055 0.961 1239.462 0.01957
-0.07457 0.04775 0.58008 0.58679 0.21243 -9.041 1239.492 0.01960
-0.07466 0.04781 0.58081 0.58754 0.21432 5.927 1239.522 0.01962
-0.07475 0.04787 0.58155 0.58829 0.21620 1.022 1239.552 0.01964
-0.07485 0.04793 0.58229 0.58904 0.21809 -3.706 1239.581 0.01967
-0.07494 0.04799 0.58303 0.58978 0.21997 -8.290 1239.611 0.01969
-0.07504 0.04805 0.58377 0.59053 0.22185 1.541 1239.641 0.01972
-0.07513 0.04811 0.58451 0.59128 0.22374 1.568 1239.671 0.01974
-0.07523 0.04817 0.58524 0.59202 0.22562 6.197 1239.701 0.01977
-0.07532 0.04823 0.58598 0.59277 0.22751 1.321 1239.731 0.01979
-0.07542 0.04829 0.58672 0.59352 0.22939 -3.341 1239.761 0.01982
-0.07551 0.04835 0.58746 0.59426 0.23128 1.537 1239.791 0.01984
-0.07561 0.04842 0.58820 0.59501 0.23316 1.365 1239.820 0.01987
-0.07570 0.04848 0.58894 0.59576 0.23504 6.153 1239.850 0.01989
-0.07580 0.04854 0.58968 0.59650 0.23693 -13.607 1239.880 0.01992
-0.07589 0.04860 0.59041 0.59725 0.23881 1.337 1239.910 0.01994
-0.07599 0.04866 0.59115 0.59800 0.24070 1.529 1239.940 0.01996
-0.07608 0.04872 0.59189 0.59875 0.24258 6.128 1239.970 0.01999
-0.07618 0.04878 0.59263 0.59949 0.24447 5.740 1240.000 0.02001
-0.07627 0.04884 0.59337 0.60024 0.24635 -4.317 1240.030 0.02004
-0.07637 0.04890 0.59411 0.60099 0.24824 0.577 1240.059 0.02006
-0.07646 0.04896 0.59485 0.60174 0.25012 0.650 1240.089 0.02009
-0.07656 0.04902 0.59558 0.60248 0.25201 5.729 1240.119 0.02011
-0.07665 0.04908 0.59632 0.60323 0.25389 0.757 1240.149 0.02014
-0.07675 0.04914 0.59706 0.60398 0.25578 0.858 1240.179 0.02016
-0.07684 0.04921 0.59780 0.60472 0.25766 -4.079 1240.209 0.02019
-0.07694 0.04927 0.59854 0.60547 0.25955 5.777 1240.239 0.02021
-0.07703 0.04933 0.59928 0.60622 0.26144 0.979 1240.269 0.02023
-0.07713 0.04939 0.60002 0.60697 0.26332 0.908 1240.299 0.02026
-0.07722 0.04945 0.60076 0.60771 0.26521 0.902 1240.328 0.02028
-0.07732 0.04951 0.60150 0.60846 0.26709 -4.027 1240.358 0.02031
-0.07741 0.04957 0.60223 0.60921 0.26898 1.043 1240.388 0.02033
-0.07751 0.04963 0.60297 0.60996 0.27086 -3.993 1240.418 0.02036
-0.07760 0.04969 0.60371 0.61070 0.27275 1.040 1240.448 0.02038
-0.07770 0.04975 0.60445 0.61145 0.27464 1.213 1240.478 0.02041
-0.07779 0.04981 0.60519 0.61220 0.27652 -3.814 1240.508 0.02043
-0.07789 0.04987 0.60593 0.61295 0.27841 6.136 1240.538 0.02046
-0.07798 0.04994 0.60667 0.61370 0.28029 1.185 1240.567 0.02048
-0.07808 0.05000 0.60741 0.61444 0.28218 6.010 1240.597 0.02050
-0.07817 0.05006 0.60815 0.61519 0.28407 -3.902 1240.627 0.02053
-0.07827 0.05012 0.60889 0.61594 0.28595 -3.958 1240.657 0.02055
-0.07836 0.05018 0.60963 0.61669 0.28784 -3.661 1240.687 0.02058
-0.07846 0.05024 0.61036 0.61743 0.28973 1.208 1240.717 0.02060
-0.07855 0.05030 0.61110 0.61818 0.29161 6.280 1240.747 0.02063
-0.07865 0.05036 0.61184 0.61893 0.29350 6.224 1240.777 0.02065
-0.07874 0.05042 0.61258 0.61968 0.29539 -3.745 1240.806 0.02068
-0.07884 0.05048 0.61332 0.62043 0.29727 1.302 1240.836 0.02070
-0.07893 0.05054 0.61406 0.62117 0.29916 6.702 1240.866 0.02073
-0.07903 0.05060 0.61480 0.62192 0.30105 -14.111 1240.896 0.02075
-0.07912 0.05067 0.61554 0.62267 0.30293 1.143 1240.926 0.02078
-0.07922 0.05073 0.61628 0.62342 0.30482 1.122 1240.956 0.02080
-0.07931 0.05079 0.61702 0.62417 0.30671 6.493 1240.986 0.02082
-0.07941 0.05085 0.61776 0.62491 0.30859 -9.347 1241.016 0.02085
-0.07950 0.05091 0.61850 0.62566 0.31048 6.574 1241.045 0.02087
-0.07960 0.05097 0.61924 0.62641 0.31237 1.485 1241.075 0.02090
-0.07969 0.05103 0.61998 0.62716 0.31426 -9.195 1241.105 0.02092
-0.07979 0.05109 0.62072 0.62791 0.31614 6.932 1241.135 0.02095
-0.07988 0.05115 0.62146 0.62866 0.31803 6.669 1241.165 0.02097
-0.07998 0.05121 0.62220 0.62940 0.31992 -4.036 1241.195 0.02100
-0.08007 0.05127 0.62294 0.63015 0.32181 1.201 1241.225 0.02102
-0.08017 0.05134 0.62368 0.63090 0.32369 0.930 1241.255 0.02105
-0.08026 0.05140 0.62442 0.63165 0.32558 6.285 1241.285 0.02107
-0.08036 0.05146 0.62516 0.63240 0.32747 6.401 1241.314 0.02109
-0.08045 0.05152 0.62590 0.63315 0.32936 0.810 1241.344 0.02112
-0.08055 0.05158 0.62664 0.63389 0.33125 6.305 1241.374 0.02114
-0.08065 0.05164 0.62738 0.63464 0.33313 0.587 1241.404 0.02117
-0.08074 0.05170 0.62812 0.63539 0.33502 -6.708 1241.434 0.02119
-0.08084 0.05176 0.62886 0.63614 0.33691 -5.144 1241.464 0.02122
-0.08093 0.05182 0.62960 0.63689 0.33880 -5.188 1241.494 0.02124
-0.08103 0.05188 0.63034 0.63764 0.34069 0.684 1241.524 0.02127
-0.08112 0.05194 0.63108 0.63838 0.34258 -0.272 1241.553 0.02129
-0.08122 0.05201 0.63182 0.63913 0.34446 -11.813 1241.583 0.02132
-0.08131 0.05207 0.63256 0.63988 0.34635 0.800 1241.613 0.02134
-0.08141 0.05213 0.63330 0.64063 0.34824 -6.002 1241.643 0.02137
-0.08150 0.05219 0.63404 0.64138 0.35013 -12.695 1241.673 0.02139
-0.08160 0.05225 0.63478 0.64213 0.35202 6.706 1241.703 0.02141
-0.08169 0.05231 0.63552 0.64288 0.35391 6.845 1241.733 0.02144
-0.08179 0.05237 0.63626 0.64363 0.35580 -6.184 1241.763 0.02146
-0.08188 0.05243 0.63700 0.64437 0.35769 6.886 1241.792 0.02149
-0.08198 0.05249 0.63774 0.64512 0.35957 -0.871 1241.822 0.02151
-0.08207 0.05255 0.63848 0.64587 0.36146 6.713 1241.852 0.02154
-0.08217 0.05261 0.63922 0.64662 0.36335 6.766 1241.882 0.02156
-0.08226 0.05268 0.63996 0.64737 0.36524 -14.926 1241.912 0.02159
-0.08236 0.05274 0.64070 0.64812 0.36713 7.100 1241.942 0.02161
-0.08245 0.05280 0.64144 0.64887 0.36902 7.192 1241.972 0.02164
-0.08255 0.05286 0.64218 0.64962 0.37091 0.838 1242.002 0.02166
-0.08264 0.05292 0.64292 0.65037 0.37280 -0.506 1242.031 0.02168
-0.08274 0.05298 0.64366 0.65111 0.37469 0.594 1242.061 0.02171
-0.08283 0.05304 0.64440 0.65186 0.37658 -6.069 1242.091 0.02173
-0.08293 0.05310 0.64514 0.65261 0.37847 -6.435 1242.121 0.02176
-0.08302 0.05316 0.64588 0.65336 0.38036 0.655 1242.151 0.02178
-0.08312 0.05322 0.64662 0.65411 0.38225 7.557 1242.181 0.02181
-0.08321 0.05328 0.64736 0.65486 0.38414 -6.229 1242.211 0.02183
-0.08331 0.05335 0.64810 0.65561 0.38603 7.776 1242.241 0.02186
-0.08340 0.05341 0.64884 0.65636 0.38792 0.987 1242.271 0.02188
-0.08350 0.05347 0.64958 0.65711 0.38981 0.825 1242.300 0.02191
-0.08360 0.05353 0.65033 0.65786 0.39170 8.053 1242.330 0.02193
-0.08369 0.05359 0.65107 0.65861 0.39359 -28.208 1242.360 0.02196
-0.08379 0.05365 0.65181 0.65936 0.39548 8.374 1242.390 0.02198
-0.08388 0.05371 0.65255 0.66011 0.39737 0.911 1242.420 0.02200
-0.08398 0.05377 0.65329 0.66085 0.39926 0.730 1242.450 0.02203
-0.08407 0.05383 0.65403 0.66160 0.40115 -14.376 1242.480 0.02205
-0.08417 0.05389 0.65477 0.66235 0.40304 0.877 1242.510 0.02208
-0.08426 0.05396 0.65551 0.66310 0.40493 8.163 1242.539 0.02210
-0.08436 0.05402 0.65625 0.66385 0.40682 7.869 1242.569 0.02213
-0.08445 0.05408 0.65699 0.66460 0.40871 -0.068 1242.599 0.02215
-0.08455 0.05414 0.65773 0.66535 0.41060 8.024 1242.629 0.02218
-0.08464 0.05420 0.65847 0.66610 0.41249 -0.411 1242.659 0.02220
-0.08474 0.05426 0.65922 0.66685 0.41438 -0.259 1242.689 0.02223
-0.08483 0.05432 0.65996 0.66760 0.41628 -0.172 1242.719 0.02225
-0.08493 0.05438 0.66070 0.66835 0.41817 -0.496 1242.749 0.02227
-0.08502 0.05444 0.66144 0.66910 0.42006 8.053 1242.778 0.02230
-0.08512 0.05450 0.66218 0.66985 0.42195 -0.805 1242.808 0.02232
-0.08521 0.05457 0.66292 0.67060 0.42384 8.392 1242.838 0.02235
-0.08531 0.05463 0.66366 0.67135 0.42573 -2.102 1242.868 0.02237
-0.08540 0.05469 0.66440 0.67210 0.42762 -0.437 1242.898 0.02240
-0.08550 0.05475 0.66514 0.67285 0.42951 -9.845 1242.928 0.02242
-0.08560 0.05481 0.66589 0.67360 0.43141 8.930 1242.958 0.02245
-0.08569 0.05487 0.66663 0.67435 0.43330 9.310 1242.988 0.02247
-0.08579 0.05493 0.66737 0.67510 0.43519 -10.174 1243.017 0.02250
-0.08588 0.05499 0.66811 0.67585 0.43708 -0.580 1243.047 0.02252
-0.08598 0.05505 0.66885 0.67660 0.43897 9.774 1243.077 0.02254
-0.08607 0.05511 0.66959 0.67735 0.44087 -20.440 1243.107 0.02257
-0.08617 0.05518 0.67033 0.67810 0.44276 -0.589 1243.137 0.02259
-0.08626 0.05524 0.67108 0.67885 0.44465 -0.679 1243.167 0.02262
-0.08636 0.05530 0.67182 0.67960 0.44654 -1.096 1243.197 0.02264
-0.08645 0.05536 0.67256 0.68035 0.44843 -1.120 1243.227 0.02267
-0.08655 0.05542 0.67330 0.68110 0.45033 -12.489 1243.257 0.02269
-0.08664 0.05548 0.67404 0.68185 0.45222 -1.794 1243.286 0.02272
-0.08674 0.05554 0.67478 0.68260 0.45411 -48.443 1243.316 0.02274
-0.08683 0.05560 0.67552 0.68335 0.45600 -1.798 1243.346 0.02277
-0.08693 0.05566 0.67627 0.68410 0.45790 10.511 1243.376 0.02279
-0.08703 0.05573 0.67701 0.68485 0.45979 -1.530 1243.406 0.02282
-0.08712 0.05579 0.67775 0.68560 0.46168 -13.795 1243.436 0.02284
