x y z dist_scaled dist_frac flux_norm wavelength redshift
-0.08072 0.03421 0.49447 0.50218 0.00000 0.907 1236.099 0.01680
-0.08084 0.03426 0.49520 0.50292 0.00188 1.154 1236.129 0.01683
-0.08096 0.03431 0.49593 0.50367 0.00375 1.048 1236.159 0.01685
-0.08108 0.03436 0.49666 0.50441 0.00563 1.056 1236.189 0.01688
-0.08120 0.03441 0.49740 0.50515 0.00750 0.941 1236.219 0.01690
-0.08132 0.03446 0.49813 0.50590 0.00938 0.919 1236.249 0.01693
-0.08144 0.03451 0.49886 0.50664 0.01126 1.020 1236.279 0.01695
-0.08156 0.03456 0.49960 0.50739 0.01313 1.043 1236.308 0.01698
-0.08168 0.03461 0.50033 0.50813 0.01501 0.889 1236.338 0.01700
-0.08180 0.03466 0.50106 0.50888 0.01689 1.061 1236.368 0.01703
-0.08191 0.03471 0.50179 0.50962 0.01876 0.836 1236.398 0.01705
-0.08203 0.03476 0.50253 0.51036 0.02064 1.001 1236.428 0.01708
-0.08215 0.03482 0.50326 0.51111 0.02252 1.009 1236.458 0.01710
-0.08227 0.03487 0.50399 0.51185 0.02440 0.948 1236.488 0.01712
-0.08239 0.03492 0.50473 0.51260 0.02627 1.026 1236.518 0.01715
-0.08251 0.03497 0.50546 0.51334 0.02815 0.832 1236.548 0.01717
-0.08263 0.03502 0.50619 0.51409 0.03003 0.974 1236.577 0.01720
-0.08275 0.03507 0.50692 0.51483 0.03190 0.998 1236.607 0.01722
-0.08287 0.03512 0.50766 0.51558 0.03378 1.046 1236.637 0.01725
-0.08299 0.03517 0.50839 0.51632 0.03566 0.977 1236.667 0.01727
-0.08311 0.03522 0.50912 0.51706 0.03754 1.088 1236.697 0.01730
-0.08323 0.03527 0.50986 0.51781 0.03941 1.058 1236.727 0.01732
-0.08335 0.03532 0.51059 0.51855 0.04129 1.122 1236.757 0.01735
-0.08347 0.03537 0.51132 0.51930 0.04317 0.847 1236.787 0.01737
-0.08359 0.03542 0.51206 0.52004 0.04505 0.986 1236.817 0.01740
-0.08371 0.03547 0.51279 0.52079 0.04692 0.926 1236.847 0.01742
-0.08383 0.03553 0.51352 0.52153 0.04880 0.960 1236.876 0.01744
