x y z dist_scaled dist_frac flux_norm wavelength redshift
-0.17027 -0.03963 0.47120 0.50258 0.00000 1.030 1236.115 0.01682
-0.17052 -0.03969 0.47190 0.50333 0.00188 1.012 1236.145 0.01684
-0.17077 -0.03974 0.47259 0.50407 0.00375 0.785 1236.175 0.01687
-0.17103 -0.03980 0.47329 0.50481 0.00563 1.070 1236.205 0.01689
-0.17128 -0.03986 0.47399 0.50556 0.00751 1.031 1236.235 0.01692
-0.17153 -0.03992 0.47468 0.50630 0.00938 1.087 1236.265 0.01694
-0.17178 -0.03998 0.47538 0.50705 0.01126 0.973 1236.295 0.01697
-0.17203 -0.04004 0.47608 0.50779 0.01313 1.067 1236.325 0.01699
-0.17229 -0.04010 0.47678 0.50853 0.01501 1.086 1236.355 0.01701
-0.17254 -0.04015 0.47747 0.50928 0.01689 0.993 1236.384 0.01704
-0.17279 -0.04021 0.47817 0.51002 0.01876 0.937 1236.414 0.01706
-0.17304 -0.04027 0.47887 0.51077 0.02064 1.029 1236.444 0.01709
-0.17329 -0.04033 0.47957 0.51151 0.02252 0.992 1236.474 0.01711
-0.17355 -0.04039 0.48026 0.51225 0.02440 1.293 1236.504 0.01714
-0.17380 -0.04045 0.48096 0.51300 0.02627 1.274 1236.534 0.01716
-0.17405 -0.04051 0.48166 0.51374 0.02815 1.066 1236.564 0.01719
-0.17430 -0.04057 0.48236 0.51449 0.03003 0.745 1236.594 0.01721
-0.17455 -0.04062 0.48306 0.51523 0.03190 1.103 1236.623 0.01724
-0.17481 -0.04068 0.48375 0.51597 0.03378 0.990 1236.653 0.01726
-0.17506 -0.04074 0.48445 0.51672 0.03566 0.746 1236.683 0.01729
-0.17531 -0.04080 0.48515 0.51746 0.03754 0.765 1236.713 0.01731
-0.17556 -0.04086 0.48585 0.51821 0.03941 0.820 1236.743 0.01733
-0.17581 -0.04092 0.48654 0.51895 0.04129 1.101 1236.773 0.01736
-0.17607 -0.04098 0.48724 0.51970 0.04317 1.027 1236.803 0.01738
-0.17632 -0.04103 0.48794 0.52044 0.04505 1.084 1236.833 0.01741
-0.17657 -0.04109 0.48864 0.52118 0.04692 1.141 1236.862 0.01743
-0.17682 -0.04115 0.48934 0.52193 0.04880 1.065 1236.892 0.01746
-0.17708 -0.04121 0.49003 0.52267 0.05068 0.854 1236.922 0.01748
-0.17733 -0.04127 0.49073 0.52342 0.05256 1.271 1236.952 0.01751
-0.17758 -0.04133 0.49143 0.52416 0.05444 0.952 1236.982 0.01753
-0.17783 -0.04139 0.49213 0.52491 0.05631 1.042 1237.012 0.01756
-0.17808 -0.04145 0.49283 0.52565 0.05819 1.026 1237.042 0.01758
-0.17834 -0.04150 0.49352 0.52640 0.06007 0.800 1237.072 0.01760
-0.17859 -0.04156 0.49422 0.52714 0.06195 1.005 1237.101 0.01763
