x y z dist_scaled dist_frac flux_norm
-0.08198 0.03013 0.49478 0.50243 0.00000 1.086
-0.08211 0.03017 0.49551 0.50317 0.00188 0.923
-0.08223 0.03022 0.49624 0.50391 0.00375 0.932
-0.08235 0.03026 0.49697 0.50466 0.00563 1.248
-0.08247 0.03031 0.49771 0.50540 0.00750 1.006
-0.08259 0.03035 0.49844 0.50615 0.00938 1.078
-0.08271 0.03040 0.49917 0.50689 0.01126 1.074
-0.08283 0.03044 0.49991 0.50763 0.01313 1.191
-0.08296 0.03048 0.50064 0.50838 0.01501 0.825
-0.08308 0.03053 0.50137 0.50912 0.01689 1.113
-0.08320 0.03057 0.50210 0.50987 0.01876 0.939
-0.08332 0.03062 0.50284 0.51061 0.02064 0.977
-0.08344 0.03066 0.50357 0.51136 0.02252 0.765
-0.08356 0.03071 0.50430 0.51210 0.02440 1.038
-0.08368 0.03075 0.50504 0.51285 0.02627 1.024
-0.08381 0.03080 0.50577 0.51359 0.02815 1.008
-0.08393 0.03084 0.50650 0.51433 0.03003 1.031
-0.08405 0.03089 0.50724 0.51508 0.03190 0.864
-0.08417 0.03093 0.50797 0.51582 0.03378 1.023
-0.08429 0.03098 0.50870 0.51657 0.03566 1.001
-0.08441 0.03102 0.50944 0.51731 0.03754 1.252
-0.08454 0.03106 0.51017 0.51806 0.03941 0.992
-0.08466 0.03111 0.51090 0.51880 0.04129 1.046
-0.08478 0.03115 0.51163 0.51955 0.04317 1.031
-0.08490 0.03120 0.51237 0.52029 0.04505 1.045
-0.08502 0.03124 0.51310 0.52104 0.04692 0.939
-0.08514 0.03129 0.51384 0.52178 0.04880 1.075
-0.08526 0.03133 0.51457 0.52253 0.05068 0.939
-0.08539 0.03138 0.51530 0.52327 0.05256 0.953
-0.08551 0.03142 0.51604 0.52401 0.05444 0.976
-0.08563 0.03147 0.51677 0.52476 0.05631 0.878
-0.08575 0.03151 0.51750 0.52550 0.05819 0.846
-0.08587 0.03156 0.51824 0.52625 0.06007 0.855
-0.08599 0.03160 0.51897 0.52699 0.06195 0.854
-0.08612 0.03165 0.51970 0.52774 0.06383 1.051
-0.08624 0.03169 0.52044 0.52848 0.06571 0.870
-0.08636 0.03173 0.52117 0.52923 0.06758 0.938
-0.08648 0.03178 0.52190 0.52997 0.06946 0.999
-0.08660 0.03182 0.52264 0.53072 0.07134 0.939
-0.08672 0.03187 0.52337 0.53146 0.07322 1.022
-0.08684 0.03191 0.52411 0.53221 0.07510 0.939
-0.08697 0.03196 0.52484 0.53295 0.07698 0.908
-0.08709 0.03200 0.52557 0.53370 0.07886 0.908
-0.08721 0.03205 0.52631 0.53445 0.08074 1.113
-0.08733 0.03209 0.52704 0.53519 0.08261 0.944
-0.08745 0.03214 0.52777 0.53594 0.08449 0.931
-0.08757 0.03218 0.52851 0.53668 0.08637 0.966
-0.08770 0.03223 0.52924 0.53743 0.08825 0.815
-0.08782 0.03227 0.52998 0.53817 0.09013 0.976
-0.08794 0.03232 0.53071 0.53892 0.09201 0.991
-0.08806 0.03236 0.53144 0.53966 0.09389 0.959
-0.08818 0.03241 0.53218 0.54041 0.09577 1.006
-0.08830 0.03245 0.53291 0.54115 0.09765 1.005
-0.08843 0.03249 0.53365 0.54190 0.09953 1.005
-0.08855 0.03254 0.53438 0.54264 0.10141 0.862
-0.08867 0.03258 0.53512 0.54339 0.10329 0.981
-0.08879 0.03263 0.53585 0.54414 0.10517 0.906
-0.08891 0.03267 0.53658 0.54488 0.10705 0.898
-0.08903 0.03272 0.53732 0.54563 0.10893 1.058
-0.08916 0.03276 0.53805 0.54637 0.11081 0.952
-0.08928 0.03281 0.53879 0.54712 0.11269 0.876
-0.08940 0.03285 0.53952 0.54786 0.11457 1.058
-0.08952 0.03290 0.54026 0.54861 0.11645 0.975
-0.08964 0.03294 0.54099 0.54935 0.11833 1.021
-0.08976 0.03299 0.54172 0.55010 0.12021 0.952
-0.08989 0.03303 0.54246 0.55085 0.12209 0.950
-0.09001 0.03308 0.54319 0.55159 0.12397 1.039
-0.09013 0.03312 0.54393 0.55234 0.12585 1.095
-0.09025 0.03317 0.54466 0.55308 0.12773 1.280
-0.09037 0.03321 0.54540 0.55383 0.12961 0.938
-0.09049 0.03325 0.54613 0.55458 0.13149 1.001
