x y z dist_scaled dist_frac flux_norm wavelength redshift
-0.35630 0.22421 0.27475 0.50270 0.00000 0.607 1574.239 0.01682
-0.35680 0.22453 0.27514 0.50342 0.00181 0.457 1574.276 0.01685
-0.35731 0.22485 0.27553 0.50413 0.00362 0.121 1574.312 0.01687
-0.35782 0.22517 0.27593 0.50485 0.00543 0.210 1574.349 0.01689
-0.35833 0.22549 0.27632 0.50557 0.00724 0.163 1574.386 0.01692
-0.35884 0.22581 0.27671 0.50629 0.00906 0.027 1574.422 0.01694
-0.35935 0.22613 0.27710 0.50700 0.01087 0.206 1574.459 0.01696
-0.35986 0.22645 0.27750 0.50772 0.01268 0.075 1574.496 0.01699
-0.36037 0.22677 0.27789 0.50844 0.01449 0.165 1574.533 0.01701
-0.36087 0.22709 0.27828 0.50916 0.01630 0.120 1574.569 0.01704
-0.36138 0.22741 0.27867 0.50988 0.01811 0.118 1574.606 0.01706
-0.36189 0.22773 0.27907 0.51059 0.01992 0.161 1574.643 0.01708
-0.36240 0.22805 0.27946 0.51131 0.02174 0.128 1574.680 0.01711
-0.36291 0.22837 0.27985 0.51203 0.02355 0.206 1574.716 0.01713
-0.36342 0.22870 0.28024 0.51275 0.02536 0.064 1574.753 0.01715
-0.36393 0.22902 0.28064 0.51347 0.02717 0.369 1574.790 0.01718
-0.36444 0.22934 0.28103 0.51418 0.02898 0.356 1574.826 0.01720
-0.36495 0.22966 0.28142 0.51490 0.03080 0.314 1574.863 0.01723
-0.36545 0.22998 0.28181 0.51562 0.03261 0.425 1574.900 0.01725
-0.36596 0.23030 0.28221 0.51634 0.03442 0.579 1574.937 0.01727
-0.36647 0.23062 0.28260 0.51706 0.03623 0.264 1574.973 0.01730
-0.36698 0.23094 0.28299 0.51778 0.03804 0.214 1575.010 0.01732
-0.36749 0.23126 0.28338 0.51849 0.03986 0.293 1575.047 0.01734
-0.36800 0.23158 0.28378 0.51921 0.04167 0.813 1575.083 0.01737
-0.36851 0.23190 0.28417 0.51993 0.04348 0.694 1575.120 0.01739
-0.36902 0.23222 0.28456 0.52065 0.04529 0.723 1575.157 0.01742
-0.36953 0.23254 0.28495 0.52137 0.04711 0.825 1575.194 0.01744
