x y z dist_scaled dist_frac flux_norm wavelength redshift
0.06671 0.05738 0.49472 0.50249 0.00000 0.960 1574.228 0.01682
0.06680 0.05747 0.49543 0.50320 0.00181 1.105 1574.265 0.01684
0.06690 0.05755 0.49613 0.50392 0.00362 1.023 1574.301 0.01686
0.06699 0.05763 0.49684 0.50464 0.00543 0.986 1574.338 0.01689
0.06709 0.05771 0.49755 0.50536 0.00724 1.057 1574.375 0.01691
0.06718 0.05779 0.49825 0.50607 0.00906 1.007 1574.412 0.01693
0.06728 0.05787 0.49896 0.50679 0.01087 0.994 1574.448 0.01696
0.06737 0.05796 0.49967 0.50751 0.01268 1.087 1574.485 0.01698
0.06747 0.05804 0.50037 0.50823 0.01449 1.094 1574.522 0.01700
0.06756 0.05812 0.50108 0.50895 0.01630 0.945 1574.558 0.01703
0.06766 0.05820 0.50179 0.50966 0.01811 1.089 1574.595 0.01705
0.06776 0.05828 0.50249 0.51038 0.01992 0.958 1574.632 0.01708
0.06785 0.05837 0.50320 0.51110 0.02174 1.036 1574.669 0.01710
0.06795 0.05845 0.50391 0.51182 0.02355 1.042 1574.705 0.01712
0.06804 0.05853 0.50462 0.51253 0.02536 1.008 1574.742 0.01715
0.06814 0.05861 0.50532 0.51325 0.02717 1.067 1574.779 0.01717
0.06823 0.05869 0.50603 0.51397 0.02898 1.100 1574.815 0.01719
0.06833 0.05878 0.50674 0.51469 0.03080 1.072 1574.852 0.01722
0.06842 0.05886 0.50744 0.51541 0.03261 0.969 1574.889 0.01724
0.06852 0.05894 0.50815 0.51612 0.03442 0.901 1574.926 0.01727
0.06861 0.05902 0.50886 0.51684 0.03623 0.943 1574.962 0.01729
0.06871 0.05910 0.50956 0.51756 0.03804 1.029 1574.999 0.01731
0.06880 0.05919 0.51027 0.51828 0.03986 1.022 1575.036 0.01734
0.06890 0.05927 0.51098 0.51900 0.04167 1.078 1575.072 0.01736
0.06899 0.05935 0.51168 0.51972 0.04348 1.008 1575.109 0.01738
0.06909 0.05943 0.51239 0.52043 0.04529 1.014 1575.146 0.01741
0.06919 0.05951 0.51310 0.52115 0.04711 1.024 1575.183 0.01743
0.06928 0.05960 0.51381 0.52187 0.04892 1.063 1575.219 0.01746
0.06938 0.05968 0.51451 0.52259 0.05073 1.070 1575.256 0.01748
0.06947 0.05976 0.51522 0.52331 0.05254 0.975 1575.293 0.01750
0.06957 0.05984 0.51593 0.52402 0.05436 1.159 1575.329 0.01753
0.06966 0.05992 0.51663 0.52474 0.05617 1.023 1575.366 0.01755
0.06976 0.06001 0.51734 0.52546 0.05798 1.058 1575.403 0.01757
0.06985 0.06009 0.51805 0.52618 0.05980 0.999 1575.440 0.01760
0.06995 0.06017 0.51876 0.52690 0.06161 1.013 1575.476 0.01762
0.07004 0.06025 0.51946 0.52762 0.06342 1.034 1575.513 0.01765
0.07014 0.06034 0.52017 0.52833 0.06524 1.030 1575.550 0.01767
0.07023 0.06042 0.52088 0.52905 0.06705 1.038 1575.586 0.01769
0.07033 0.06050 0.52159 0.52977 0.06886 1.037 1575.623 0.01772
0.07043 0.06058 0.52229 0.53049 0.07068 0.909 1575.660 0.01774
0.07052 0.06066 0.52300 0.53121 0.07249 0.986 1575.697 0.01776
0.07062 0.06075 0.52371 0.53193 0.07430 0.920 1575.733 0.01779
0.07071 0.06083 0.52442 0.53265 0.07612 0.926 1575.770 0.01781
0.07081 0.06091 0.52512 0.53336 0.07793 0.946 1575.807 0.01783
0.07090 0.06099 0.52583 0.53408 0.07974 0.965 1575.843 0.01786
0.07100 0.06107 0.52654 0.53480 0.08156 1.010 1575.880 0.01788
0.07109 0.06116 0.52725 0.53552 0.08337 0.984 1575.917 0.01791
0.07119 0.06124 0.52795 0.53624 0.08518 1.045 1575.954 0.01793
0.07128 0.06132 0.52866 0.53696 0.08700 0.967 1575.990 0.01795
0.07138 0.06140 0.52937 0.53768 0.08881 0.983 1576.027 0.01798
0.07147 0.06148 0.53008 0.53840 0.09063 1.066 1576.064 0.01800
0.07157 0.06157 0.53078 0.53911 0.09244 0.979 1576.100 0.01802
0.07167 0.06165 0.53149 0.53983 0.09426 0.940 1576.137 0.01805
0.07176 0.06173 0.53220 0.54055 0.09607 0.954 1576.174 0.01807
0.07186 0.06181 0.53291 0.54127 0.09788 1.042 1576.211 0.01810
0.07195 0.06189 0.53362 0.54199 0.09970 1.007 1576.247 0.01812
0.07205 0.06198 0.53432 0.54271 0.10151 0.963 1576.284 0.01814
0.07214 0.06206 0.53503 0.54343 0.10333 0.986 1576.321 0.01817
0.07224 0.06214 0.53574 0.54415 0.10514 0.935 1576.357 0.01819
0.07233 0.06222 0.53645 0.54487 0.10696 1.062 1576.394 0.01821
0.07243 0.06230 0.53715 0.54559 0.10877 0.924 1576.431 0.01824
0.07252 0.06239 0.53786 0.54630 0.11059 0.947 1576.468 0.01826
0.07262 0.06247 0.53857 0.54702 0.11240 0.969 1576.504 0.01829
0.07272 0.06255 0.53928 0.54774 0.11422 0.998 1576.541 0.01831
0.07281 0.06263 0.53999 0.54846 0.11603 0.955 1576.578 0.01833
0.07291 0.06272 0.54069 0.54918 0.11785 0.992 1576.614 0.01836
0.07300 0.06280 0.54140 0.54990 0.11966 1.000 1576.651 0.01838
0.07310 0.06288 0.54211 0.55062 0.12148 0.956 1576.688 0.01840
0.07319 0.06296 0.54282 0.55134 0.12329 0.951 1576.725 0.01843
