x y z dist_scaled dist_frac flux_norm wavelength redshift
0.08313 -0.11023 0.48312 0.50246 0.00000 1.160 1574.227 0.01681
0.08325 -0.11039 0.48381 0.50318 0.00181 0.941 1574.263 0.01684
0.08337 -0.11055 0.48450 0.50389 0.00362 1.074 1574.300 0.01686
0.08349 -0.11070 0.48519 0.50461 0.00543 0.813 1574.337 0.01689
0.08361 -0.11086 0.48588 0.50533 0.00724 0.944 1574.374 0.01691
0.08373 -0.11102 0.48657 0.50605 0.00906 0.900 1574.410 0.01693
0.08384 -0.11118 0.48726 0.50677 0.01087 1.075 1574.447 0.01696
0.08396 -0.11133 0.48795 0.50748 0.01268 1.031 1574.484 0.01698
0.08408 -0.11149 0.48864 0.50820 0.01449 1.031 1574.520 0.01700
0.08420 -0.11165 0.48933 0.50892 0.01630 0.856 1574.557 0.01703
0.08432 -0.11181 0.49002 0.50964 0.01811 1.294 1574.594 0.01705
0.08444 -0.11196 0.49071 0.51035 0.01992 0.768 1574.631 0.01708
0.08456 -0.11212 0.49140 0.51107 0.02174 0.812 1574.667 0.01710
0.08468 -0.11228 0.49209 0.51179 0.02355 0.856 1574.704 0.01712
0.08480 -0.11244 0.49278 0.51251 0.02536 0.856 1574.741 0.01715
0.08491 -0.11259 0.49347 0.51323 0.02717 0.987 1574.777 0.01717
0.08503 -0.11275 0.49416 0.51394 0.02898 0.373 1574.814 0.01719
0.08515 -0.11291 0.49485 0.51466 0.03080 0.505 1574.851 0.01722
0.08527 -0.11307 0.49554 0.51538 0.03261 0.549 1574.888 0.01724
0.08539 -0.11322 0.49623 0.51610 0.03442 0.944 1574.924 0.01726
0.08551 -0.11338 0.49692 0.51682 0.03623 0.944 1574.961 0.01729
0.08563 -0.11354 0.49761 0.51754 0.03804 0.636 1574.998 0.01731
0.08575 -0.11370 0.49831 0.51825 0.03986 0.504 1575.034 0.01734
0.08586 -0.11385 0.49900 0.51897 0.04167 0.328 1575.071 0.01736
0.08598 -0.11401 0.49969 0.51969 0.04348 0.460 1575.108 0.01738
0.08610 -0.11417 0.50038 0.52041 0.04529 0.196 1575.145 0.01741
0.08622 -0.11433 0.50107 0.52113 0.04711 0.372 1575.181 0.01743
0.08634 -0.11448 0.50176 0.52185 0.04892 0.153 1575.218 0.01745
