x y z dist_scaled dist_frac flux_norm wavelength redshift
-0.38554 0.04942 0.31835 0.50243 0.00000 0.920 1236.109 0.01681
-0.38611 0.04949 0.31882 0.50317 0.00188 1.015 1236.139 0.01684
-0.38668 0.04956 0.31929 0.50391 0.00375 0.995 1236.169 0.01686
-0.38725 0.04964 0.31977 0.50466 0.00563 0.985 1236.199 0.01689
-0.38783 0.04971 0.32024 0.50540 0.00750 0.896 1236.229 0.01691
-0.38840 0.04978 0.32071 0.50615 0.00938 1.025 1236.259 0.01694
-0.38897 0.04986 0.32118 0.50689 0.01126 0.942 1236.289 0.01696
-0.38954 0.04993 0.32165 0.50763 0.01313 1.021 1236.318 0.01699
-0.39011 0.05000 0.32212 0.50838 0.01501 1.220 1236.348 0.01701
-0.39068 0.05008 0.32259 0.50912 0.01689 1.161 1236.378 0.01703
-0.39125 0.05015 0.32307 0.50987 0.01876 0.834 1236.408 0.01706
-0.39182 0.05022 0.32354 0.51061 0.02064 1.008 1236.438 0.01708
-0.39239 0.05030 0.32401 0.51136 0.02252 1.028 1236.468 0.01711
-0.39297 0.05037 0.32448 0.51210 0.02440 0.934 1236.498 0.01713
-0.39354 0.05044 0.32495 0.51285 0.02627 0.983 1236.528 0.01716
-0.39411 0.05052 0.32542 0.51359 0.02815 1.033 1236.558 0.01718
-0.39468 0.05059 0.32590 0.51433 0.03003 0.873 1236.587 0.01721
-0.39525 0.05066 0.32637 0.51508 0.03190 0.982 1236.617 0.01723
-0.39582 0.05074 0.32684 0.51582 0.03378 1.034 1236.647 0.01726
-0.39639 0.05081 0.32731 0.51657 0.03566 1.011 1236.677 0.01728
-0.39696 0.05088 0.32778 0.51731 0.03754 1.037 1236.707 0.01730
-0.39754 0.05096 0.32826 0.51806 0.03941 1.029 1236.737 0.01733
-0.39811 0.05103 0.32873 0.51880 0.04129 0.952 1236.767 0.01735
-0.39868 0.05110 0.32920 0.51955 0.04317 0.946 1236.797 0.01738
-0.39925 0.05118 0.32967 0.52029 0.04505 0.988 1236.827 0.01740
