x y z dist_scaled dist_frac flux_norm sig_norm wavelength redshift
-0.20434 -0.20064 0.41301 0.50258 0.00000 0.987 0.088 1236.115 0.01682
-0.20464 -0.20093 0.41362 0.50333 0.00188 1.018 0.089 1236.145 0.01684
-0.20495 -0.20123 0.41423 0.50407 0.00375 0.690 0.082 1236.175 0.01687
-0.20525 -0.20153 0.41485 0.50481 0.00563 0.913 0.084 1236.205 0.01689
-0.20555 -0.20182 0.41546 0.50556 0.00751 1.022 0.089 1236.235 0.01692
-0.20585 -0.20212 0.41607 0.50630 0.00938 1.155 0.095 1236.265 0.01694
-0.20616 -0.20242 0.41668 0.50705 0.01126 1.160 0.095 1236.295 0.01697
-0.20646 -0.20271 0.41729 0.50779 0.01313 0.966 0.087 1236.325 0.01699
-0.20676 -0.20301 0.41790 0.50853 0.01501 0.977 0.087 1236.355 0.01701
-0.20706 -0.20331 0.41851 0.50928 0.01689 1.191 0.096 1236.384 0.01704
-0.20737 -0.20361 0.41912 0.51002 0.01876 1.230 0.098 1236.414 0.01706
-0.20767 -0.20390 0.41974 0.51077 0.02064 0.996 0.088 1236.444 0.01709
-0.20797 -0.20420 0.42035 0.51151 0.02252 1.024 0.089 1236.474 0.01711
-0.20827 -0.20450 0.42096 0.51225 0.02440 1.053 0.091 1236.504 0.01714
-0.20858 -0.20479 0.42157 0.51300 0.02627 0.916 0.084 1236.534 0.01716
-0.20888 -0.20509 0.42218 0.51374 0.02815 1.033 0.090 1236.564 0.01719
-0.20918 -0.20539 0.42279 0.51449 0.03003 0.935 0.085 1236.594 0.01721
-0.20948 -0.20569 0.42340 0.51523 0.03190 0.999 0.088 1236.623 0.01724
-0.20979 -0.20598 0.42402 0.51597 0.03378 1.056 0.091 1236.653 0.01726
-0.21009 -0.20628 0.42463 0.51672 0.03566 0.925 0.085 1236.683 0.01729
-0.21039 -0.20658 0.42524 0.51746 0.03754 1.051 0.095 1236.713 0.01731
-0.21069 -0.20687 0.42585 0.51821 0.03941 1.022 0.089 1236.743 0.01733
-0.21100 -0.20717 0.42646 0.51895 0.04129 1.031 0.090 1236.773 0.01736
-0.21130 -0.20747 0.42707 0.51970 0.04317 0.897 0.088 1236.803 0.01738
-0.21160 -0.20777 0.42769 0.52044 0.04505 1.031 0.090 1236.833 0.01741
-0.21191 -0.20806 0.42830 0.52118 0.04692 1.218 0.097 1236.862 0.01743
-0.21221 -0.20836 0.42891 0.52193 0.04880 1.253 0.099 1236.892 0.01746
-0.21251 -0.20866 0.42952 0.52267 0.05068 1.062 0.091 1236.922 0.01748
-0.21281 -0.20895 0.43013 0.52342 0.05256 1.022 0.089 1236.952 0.01751
-0.21312 -0.20925 0.43074 0.52416 0.05444 1.083 0.092 1236.982 0.01753
-0.21342 -0.20955 0.43136 0.52491 0.05631 0.909 0.084 1237.012 0.01756
-0.21372 -0.20985 0.43197 0.52565 0.05819 0.911 0.088 1237.042 0.01758
-0.21402 -0.21014 0.43258 0.52640 0.06007 1.061 0.091 1237.072 0.01760
-0.21433 -0.21044 0.43319 0.52714 0.06195 1.118 0.093 1237.101 0.01763
-0.21463 -0.21074 0.43380 0.52788 0.06383 0.916 0.084 1237.131 0.01765
-0.21493 -0.21103 0.43442 0.52863 0.06571 1.035 0.090 1237.161 0.01768
-0.21524 -0.21133 0.43503 0.52937 0.06758 1.080 0.092 1237.191 0.01770
