x y z dist_scaled dist_frac flux_norm wavelength redshift
-0.13291 0.36821 0.31519 0.50258 0.00000 1.381 1236.115 0.01682
-0.13311 0.36876 0.31566 0.50333 0.00188 1.174 1236.145 0.01684
-0.13331 0.36930 0.31612 0.50407 0.00375 1.374 1236.175 0.01687
-0.13351 0.36984 0.31659 0.50481 0.00563 1.292 1236.205 0.01689
-0.13370 0.37039 0.31705 0.50556 0.00751 1.289 1236.235 0.01692
-0.13390 0.37093 0.31752 0.50630 0.00938 0.882 1236.265 0.01694
-0.13410 0.37148 0.31799 0.50705 0.01126 0.840 1236.295 0.01697
-0.13429 0.37202 0.31845 0.50779 0.01313 1.481 1236.325 0.01699
-0.13449 0.37257 0.31892 0.50853 0.01501 0.958 1236.355 0.01701
-0.13469 0.37311 0.31939 0.50928 0.01689 1.155 1236.384 0.01704
-0.13488 0.37366 0.31985 0.51002 0.01876 0.992 1236.414 0.01706
-0.13508 0.37421 0.32032 0.51077 0.02064 0.829 1236.444 0.01709
-0.13528 0.37475 0.32079 0.51151 0.02252 1.027 1236.474 0.01711
-0.13547 0.37530 0.32125 0.51225 0.02440 1.223 1236.504 0.01714
-0.13567 0.37584 0.32172 0.51300 0.02627 1.138 1236.534 0.01716
-0.13587 0.37639 0.32219 0.51374 0.02815 0.742 1236.564 0.01719
-0.13606 0.37693 0.32265 0.51449 0.03003 0.900 1236.594 0.01721
-0.13626 0.37748 0.32312 0.51523 0.03190 1.211 1236.623 0.01724
-0.13646 0.37802 0.32359 0.51597 0.03378 1.050 1236.653 0.01726
-0.13665 0.37857 0.32405 0.51672 0.03566 0.811 1236.683 0.01729
-0.13685 0.37911 0.32452 0.51746 0.03754 1.044 1236.713 0.01731
-0.13705 0.37966 0.32499 0.51821 0.03941 1.589 1236.743 0.01733
-0.13724 0.38020 0.32545 0.51895 0.04129 1.276 1236.773 0.01736
-0.13744 0.38075 0.32592 0.51970 0.04317 0.765 1236.803 0.01738
-0.13764 0.38129 0.32639 0.52044 0.04505 0.725 1236.833 0.01741
-0.13783 0.38184 0.32685 0.52118 0.04692 1.344 1236.862 0.01743
-0.13803 0.38238 0.32732 0.52193 0.04880 0.800 1236.892 0.01746
-0.13823 0.38293 0.32779 0.52267 0.05068 1.416 1236.922 0.01748
-0.13843 0.38347 0.32826 0.52342 0.05256 0.988 1236.952 0.01751
-0.13862 0.38402 0.32872 0.52416 0.05444 1.142 1236.982 0.01753
-0.13882 0.38457 0.32919 0.52491 0.05631 1.332 1237.012 0.01756
-0.13902 0.38511 0.32966 0.52565 0.05819 1.061 1237.042 0.01758
-0.13921 0.38566 0.33012 0.52640 0.06007 1.212 1237.072 0.01760
-0.13941 0.38620 0.33059 0.52714 0.06195 1.172 1237.101 0.01763
-0.13961 0.38675 0.33106 0.52788 0.06383 0.941 1237.131 0.01765
-0.13980 0.38729 0.33152 0.52863 0.06571 1.130 1237.161 0.01768
-0.14000 0.38784 0.33199 0.52937 0.06758 0.975 1237.191 0.01770
-0.14020 0.38838 0.33246 0.53012 0.06946 1.277 1237.221 0.01773
-0.14039 0.38893 0.33292 0.53086 0.07134 1.237 1237.251 0.01775
-0.14059 0.38948 0.33339 0.53161 0.07322 0.816 1237.281 0.01778
-0.14079 0.39002 0.33386 0.53235 0.07510 1.004 1237.311 0.01780
-0.14099 0.39057 0.33433 0.53310 0.07698 0.852 1237.341 0.01783
-0.14118 0.39111 0.33479 0.53384 0.07886 1.565 1237.370 0.01785
-0.14138 0.39166 0.33526 0.53459 0.08074 0.849 1237.400 0.01788
-0.14158 0.39220 0.33573 0.53533 0.08261 1.147 1237.430 0.01790
-0.14177 0.39275 0.33619 0.53608 0.08449 1.034 1237.460 0.01792
-0.14197 0.39330 0.33666 0.53682 0.08637 1.220 1237.490 0.01795
-0.14217 0.39384 0.33713 0.53757 0.08825 0.996 1237.520 0.01797
-0.14236 0.39439 0.33760 0.53831 0.09013 0.806 1237.550 0.01800
-0.14256 0.39493 0.33806 0.53906 0.09201 0.731 1237.580 0.01802
-0.14276 0.39548 0.33853 0.53980 0.09389 1.397 1237.609 0.01805
-0.14296 0.39602 0.33900 0.54055 0.09577 1.027 1237.639 0.01807
-0.14315 0.39657 0.33947 0.54129 0.09765 1.098 1237.669 0.01810
-0.14335 0.39712 0.33993 0.54204 0.09953 1.432 1237.699 0.01812
-0.14355 0.39766 0.34040 0.54278 0.10141 0.800 1237.729 0.01815
-0.14374 0.39821 0.34087 0.54353 0.10329 1.168 1237.759 0.01817
-0.14394 0.39875 0.34133 0.54427 0.10517 1.205 1237.789 0.01819
-0.14414 0.39930 0.34180 0.54502 0.10705 1.163 1237.819 0.01822
-0.14433 0.39985 0.34227 0.54576 0.10893 1.088 1237.848 0.01824
-0.14453 0.40039 0.34274 0.54651 0.11081 1.306 1237.878 0.01827
-0.14473 0.40094 0.34320 0.54725 0.11269 1.194 1237.908 0.01829
-0.14493 0.40148 0.34367 0.54800 0.11457 1.009 1237.938 0.01832
-0.14512 0.40203 0.34414 0.54874 0.11645 1.334 1237.968 0.01834
-0.14532 0.40258 0.34461 0.54949 0.11833 0.968 1237.998 0.01837
-0.14552 0.40312 0.34507 0.55024 0.12021 0.896 1238.028 0.01839
-0.14571 0.40367 0.34554 0.55098 0.12209 0.856 1238.058 0.01842
-0.14591 0.40422 0.34601 0.55173 0.12397 1.327 1238.087 0.01844
-0.14611 0.40476 0.34648 0.55247 0.12585 1.142 1238.117 0.01847
-0.14631 0.40531 0.34694 0.55322 0.12773 1.067 1238.147 0.01849
-0.14650 0.40585 0.34741 0.55396 0.12961 0.743 1238.177 0.01851
-0.14670 0.40640 0.34788 0.55471 0.13149 1.210 1238.207 0.01854
-0.14690 0.40695 0.34835 0.55545 0.13338 1.351 1238.237 0.01856
-0.14709 0.40749 0.34881 0.55620 0.13526 0.848 1238.267 0.01859
-0.14729 0.40804 0.34928 0.55695 0.13714 0.812 1238.297 0.01861
-0.14749 0.40859 0.34975 0.55769 0.13902 1.242 1238.327 0.01864
-0.14769 0.40913 0.35022 0.55844 0.14090 0.596 1238.356 0.01866
-0.14788 0.40968 0.35069 0.55918 0.14278 1.057 1238.386 0.01869
-0.14808 0.41022 0.35115 0.55993 0.14466 0.664 1238.416 0.01871
-0.14828 0.41077 0.35162 0.56067 0.14654 0.982 1238.446 0.01874
-0.14848 0.41132 0.35209 0.56142 0.14843 1.015 1238.476 0.01876
