x y z dist_scaled dist_frac flux_norm wavelength redshift
-0.02916 -0.19498 0.46240 0.50267 0.00000 1.111 1236.119 0.01682
-0.02921 -0.19527 0.46308 0.50342 0.00188 1.040 1236.149 0.01685
-0.02925 -0.19556 0.46377 0.50416 0.00376 1.109 1236.179 0.01687
-0.02929 -0.19585 0.46445 0.50491 0.00564 1.066 1236.209 0.01690
-0.02934 -0.19614 0.46514 0.50565 0.00752 0.967 1236.239 0.01692
-0.02938 -0.19643 0.46582 0.50639 0.00940 1.215 1236.269 0.01694
-0.02942 -0.19672 0.46651 0.50714 0.01128 0.955 1236.299 0.01697
-0.02947 -0.19700 0.46719 0.50788 0.01316 1.072 1236.328 0.01699
-0.02951 -0.19729 0.46787 0.50863 0.01504 0.965 1236.358 0.01702
-0.02955 -0.19758 0.46856 0.50937 0.01692 1.024 1236.388 0.01704
-0.02959 -0.19787 0.46924 0.51012 0.01880 0.952 1236.418 0.01707
-0.02964 -0.19816 0.46993 0.51086 0.02068 1.019 1236.448 0.01709
-0.02968 -0.19845 0.47061 0.51160 0.02256 1.134 1236.478 0.01712
-0.02972 -0.19874 0.47130 0.51235 0.02444 1.123 1236.508 0.01714
-0.02977 -0.19903 0.47198 0.51309 0.02632 1.049 1236.538 0.01717
-0.02981 -0.19931 0.47267 0.51384 0.02820 1.004 1236.568 0.01719
-0.02985 -0.19960 0.47335 0.51458 0.03008 1.005 1236.597 0.01721
-0.02990 -0.19989 0.47404 0.51533 0.03196 1.034 1236.627 0.01724
-0.02994 -0.20018 0.47472 0.51607 0.03385 0.913 1236.657 0.01726
-0.02998 -0.20047 0.47541 0.51682 0.03573 0.829 1236.687 0.01729
-0.03003 -0.20076 0.47609 0.51756 0.03761 0.858 1236.717 0.01731
-0.03007 -0.20105 0.47678 0.51831 0.03949 0.996 1236.747 0.01734
-0.03011 -0.20134 0.47746 0.51905 0.04137 0.859 1236.777 0.01736
-0.03016 -0.20162 0.47815 0.51979 0.04325 0.677 1236.807 0.01739
-0.03020 -0.20191 0.47883 0.52054 0.04513 0.820 1236.837 0.01741
-0.03024 -0.20220 0.47952 0.52128 0.04701 0.868 1236.866 0.01744
-0.03029 -0.20249 0.48020 0.52203 0.04890 0.912 1236.896 0.01746
-0.03033 -0.20278 0.48089 0.52277 0.05078 0.814 1236.926 0.01749
-0.03037 -0.20307 0.48157 0.52352 0.05266 0.784 1236.956 0.01751
-0.03042 -0.20336 0.48226 0.52426 0.05454 0.975 1236.986 0.01753
