x y z dist_scaled dist_frac flux_norm wavelength redshift
-0.30650 0.09561 0.38666 0.50258 0.00000 0.995 1236.115 0.01682
-0.30695 0.09575 0.38723 0.50333 0.00188 0.982 1236.145 0.01684
-0.30740 0.09590 0.38781 0.50407 0.00375 1.114 1236.175 0.01687
-0.30786 0.09604 0.38838 0.50481 0.00563 0.902 1236.205 0.01689
-0.30831 0.09618 0.38895 0.50556 0.00751 0.938 1236.235 0.01692
-0.30877 0.09632 0.38952 0.50630 0.00938 1.046 1236.265 0.01694
-0.30922 0.09646 0.39009 0.50705 0.01126 1.083 1236.295 0.01697
-0.30967 0.09660 0.39067 0.50779 0.01313 1.010 1236.325 0.01699
-0.31013 0.09675 0.39124 0.50853 0.01501 0.990 1236.355 0.01701
-0.31058 0.09689 0.39181 0.50928 0.01689 1.069 1236.384 0.01704
-0.31103 0.09703 0.39238 0.51002 0.01876 1.145 1236.414 0.01706
-0.31149 0.09717 0.39296 0.51077 0.02064 1.017 1236.444 0.01709
-0.31194 0.09731 0.39353 0.51151 0.02252 0.924 1236.474 0.01711
-0.31239 0.09745 0.39410 0.51225 0.02440 1.004 1236.504 0.01714
-0.31285 0.09759 0.39467 0.51300 0.02627 0.960 1236.534 0.01716
-0.31330 0.09774 0.39525 0.51374 0.02815 0.991 1236.564 0.01719
-0.31376 0.09788 0.39582 0.51449 0.03003 1.015 1236.594 0.01721
-0.31421 0.09802 0.39639 0.51523 0.03190 0.978 1236.623 0.01724
-0.31466 0.09816 0.39696 0.51597 0.03378 0.977 1236.653 0.01726
-0.31512 0.09830 0.39754 0.51672 0.03566 0.967 1236.683 0.01729
-0.31557 0.09844 0.39811 0.51746 0.03754 1.089 1236.713 0.01731
-0.31603 0.09859 0.39868 0.51821 0.03941 1.000 1236.743 0.01733
-0.31648 0.09873 0.39925 0.51895 0.04129 1.047 1236.773 0.01736
-0.31693 0.09887 0.39983 0.51970 0.04317 1.134 1236.803 0.01738
-0.31739 0.09901 0.40040 0.52044 0.04505 0.939 1236.833 0.01741
-0.31784 0.09915 0.40097 0.52118 0.04692 1.057 1236.862 0.01743
-0.31830 0.09929 0.40154 0.52193 0.04880 1.049 1236.892 0.01746
-0.31875 0.09944 0.40212 0.52267 0.05068 1.091 1236.922 0.01748
-0.31920 0.09958 0.40269 0.52342 0.05256 0.964 1236.952 0.01751
-0.31966 0.09972 0.40326 0.52416 0.05444 1.016 1236.982 0.01753
-0.32011 0.09986 0.40384 0.52491 0.05631 0.986 1237.012 0.01756
-0.32057 0.10000 0.40441 0.52565 0.05819 0.851 1237.042 0.01758
-0.32102 0.10014 0.40498 0.52640 0.06007 1.080 1237.072 0.01760
-0.32147 0.10029 0.40555 0.52714 0.06195 1.031 1237.101 0.01763
