x y z dist_scaled dist_frac flux_norm sig_norm wavelength redshift
-0.26925 0.03506 0.42292 0.50258 0.00000 0.921 0.077 1236.115 0.01682
-0.26965 0.03511 0.42355 0.50333 0.00188 0.945 0.078 1236.145 0.01684
-0.27005 0.03517 0.42418 0.50407 0.00375 0.867 0.075 1236.175 0.01687
-0.27044 0.03522 0.42480 0.50481 0.00563 1.053 0.083 1236.205 0.01689
-0.27084 0.03527 0.42543 0.50556 0.00751 0.983 0.080 1236.235 0.01692
-0.27124 0.03532 0.42605 0.50630 0.00938 0.886 0.076 1236.265 0.01694
-0.27164 0.03537 0.42668 0.50705 0.01126 1.033 0.082 1236.295 0.01697
-0.27204 0.03543 0.42731 0.50779 0.01313 0.968 0.079 1236.325 0.01699
-0.27244 0.03548 0.42793 0.50853 0.01501 0.962 0.079 1236.355 0.01701
-0.27284 0.03553 0.42856 0.50928 0.01689 1.026 0.081 1236.384 0.01704
-0.27323 0.03558 0.42918 0.51002 0.01876 0.994 0.080 1236.414 0.01706
-0.27363 0.03563 0.42981 0.51077 0.02064 1.045 0.082 1236.444 0.01709
-0.27403 0.03569 0.43044 0.51151 0.02252 0.937 0.078 1236.474 0.01711
-0.27443 0.03574 0.43106 0.51225 0.02440 0.994 0.080 1236.504 0.01714
-0.27483 0.03579 0.43169 0.51300 0.02627 0.994 0.080 1236.534 0.01716
-0.27523 0.03584 0.43231 0.51374 0.02815 1.069 0.083 1236.564 0.01719
-0.27563 0.03589 0.43294 0.51449 0.03003 1.011 0.081 1236.594 0.01721
-0.27602 0.03595 0.43357 0.51523 0.03190 1.068 0.083 1236.623 0.01724
-0.27642 0.03600 0.43419 0.51597 0.03378 1.042 0.082 1236.653 0.01726
-0.27682 0.03605 0.43482 0.51672 0.03566 1.156 0.086 1236.683 0.01729
-0.27722 0.03610 0.43545 0.51746 0.03754 0.946 0.078 1236.713 0.01731
-0.27762 0.03615 0.43607 0.51821 0.03941 1.105 0.084 1236.743 0.01733
-0.27802 0.03620 0.43670 0.51895 0.04129 1.002 0.080 1236.773 0.01736
-0.27842 0.03626 0.43732 0.51970 0.04317 0.931 0.077 1236.803 0.01738
