x y z dist_scaled dist_frac flux_norm wavelength redshift
0.05877 0.24557 0.43454 0.50258 0.00000 1.558 1236.115 0.01682
0.05886 0.24594 0.43519 0.50333 0.00188 1.513 1236.145 0.01684
0.05895 0.24630 0.43583 0.50407 0.00375 0.788 1236.175 0.01687
0.05903 0.24666 0.43647 0.50481 0.00563 1.107 1236.205 0.01689
0.05912 0.24703 0.43712 0.50556 0.00751 1.459 1236.235 0.01692
0.05921 0.24739 0.43776 0.50630 0.00938 1.444 1236.265 0.01694
0.05929 0.24775 0.43840 0.50705 0.01126 1.156 1236.295 0.01697
0.05938 0.24812 0.43905 0.50779 0.01313 1.277 1236.325 0.01699
0.05947 0.24848 0.43969 0.50853 0.01501 1.458 1236.355 0.01701
0.05956 0.24884 0.44033 0.50928 0.01689 0.767 1236.384 0.01704
0.05964 0.24921 0.44098 0.51002 0.01876 1.088 1236.414 0.01706
0.05973 0.24957 0.44162 0.51077 0.02064 0.989 1236.444 0.01709
0.05982 0.24994 0.44226 0.51151 0.02252 1.059 1236.474 0.01711
0.05990 0.25030 0.44291 0.51225 0.02440 0.601 1236.504 0.01714
0.05999 0.25066 0.44355 0.51300 0.02627 0.748 1236.534 0.01716
0.06008 0.25103 0.44419 0.51374 0.02815 1.003 1236.564 0.01719
0.06016 0.25139 0.44484 0.51449 0.03003 0.802 1236.594 0.01721
0.06025 0.25175 0.44548 0.51523 0.03190 0.999 1236.623 0.01724
0.06034 0.25212 0.44612 0.51597 0.03378 0.695 1236.653 0.01726
0.06043 0.25248 0.44677 0.51672 0.03566 0.794 1236.683 0.01729
0.06051 0.25284 0.44741 0.51746 0.03754 0.995 1236.713 0.01731
0.06060 0.25321 0.44805 0.51821 0.03941 1.546 1236.743 0.01733
0.06069 0.25357 0.44870 0.51895 0.04129 1.040 1236.773 0.01736
0.06077 0.25394 0.44934 0.51970 0.04317 1.348 1236.803 0.01738
0.06086 0.25430 0.44998 0.52044 0.04505 1.297 1236.833 0.01741
0.06095 0.25466 0.45063 0.52118 0.04692 1.144 1236.862 0.01743
0.06104 0.25503 0.45127 0.52193 0.04880 0.994 1236.892 0.01746
0.06112 0.25539 0.45191 0.52267 0.05068 1.191 1236.922 0.01748
0.06121 0.25575 0.45256 0.52342 0.05256 1.046 1236.952 0.01751
0.06130 0.25612 0.45320 0.52416 0.05444 0.944 1236.982 0.01753
0.06138 0.25648 0.45385 0.52491 0.05631 1.340 1237.012 0.01756
0.06147 0.25685 0.45449 0.52565 0.05819 0.840 1237.042 0.01758
0.06156 0.25721 0.45513 0.52640 0.06007 0.850 1237.072 0.01760
0.06164 0.25757 0.45578 0.52714 0.06195 0.656 1237.101 0.01763
0.06173 0.25794 0.45642 0.52788 0.06383 0.637 1237.131 0.01765
0.06182 0.25830 0.45706 0.52863 0.06571 0.638 1237.161 0.01768
0.06191 0.25866 0.45771 0.52937 0.06758 0.387 1237.191 0.01770
0.06199 0.25903 0.45835 0.53012 0.06946 0.833 1237.221 0.01773
0.06208 0.25939 0.45900 0.53086 0.07134 0.498 1237.251 0.01775
0.06217 0.25976 0.45964 0.53161 0.07322 0.848 1237.281 0.01778
0.06225 0.26012 0.46028 0.53235 0.07510 1.148 1237.311 0.01780
0.06234 0.26048 0.46093 0.53310 0.07698 0.902 1237.341 0.01783
0.06243 0.26085 0.46157 0.53384 0.07886 1.603 1237.370 0.01785
0.06252 0.26121 0.46222 0.53459 0.08074 1.248 1237.400 0.01788
0.06260 0.26158 0.46286 0.53533 0.08261 1.577 1237.430 0.01790
0.06269 0.26194 0.46350 0.53608 0.08449 1.616 1237.460 0.01792
0.06278 0.26230 0.46415 0.53682 0.08637 1.463 1237.490 0.01795
0.06286 0.26267 0.46479 0.53757 0.08825 1.033 1237.520 0.01797
0.06295 0.26303 0.46544 0.53831 0.09013 1.408 1237.550 0.01800
0.06304 0.26340 0.46608 0.53906 0.09201 0.973 1237.580 0.01802
0.06313 0.26376 0.46673 0.53980 0.09389 0.886 1237.609 0.01805
0.06321 0.26412 0.46737 0.54055 0.09577 1.035 1237.639 0.01807
0.06330 0.26449 0.46801 0.54129 0.09765 1.265 1237.669 0.01810
0.06339 0.26485 0.46866 0.54204 0.09953 1.026 1237.699 0.01812
0.06347 0.26522 0.46930 0.54278 0.10141 0.725 1237.729 0.01815
0.06356 0.26558 0.46995 0.54353 0.10329 0.925 1237.759 0.01817
0.06365 0.26594 0.47059 0.54427 0.10517 1.171 1237.789 0.01819
0.06374 0.26631 0.47124 0.54502 0.10705 1.314 1237.819 0.01822
0.06382 0.26667 0.47188 0.54576 0.10893 0.920 1237.848 0.01824
0.06391 0.26704 0.47252 0.54651 0.11081 0.521 1237.878 0.01827
0.06400 0.26740 0.47317 0.54725 0.11269 0.713 1237.908 0.01829
0.06408 0.26777 0.47381 0.54800 0.11457 0.665 1237.938 0.01832
0.06417 0.26813 0.47446 0.54874 0.11645 0.760 1237.968 0.01834
0.06426 0.26849 0.47510 0.54949 0.11833 0.853 1237.998 0.01837
0.06435 0.26886 0.47575 0.55024 0.12021 0.318 1238.028 0.01839
0.06443 0.26922 0.47639 0.55098 0.12209 0.268 1238.058 0.01842
