x y z dist_scaled dist_frac absorption
-0.07933 0.35928 0.34213 0.50243 0.00000 0.254
-0.07945 0.35982 0.34264 0.50317 0.00188 0.164
-0.07957 0.36035 0.34314 0.50391 0.00375 0.241
-0.07968 0.36088 0.34365 0.50466 0.00563 0.365
-0.07980 0.36141 0.34416 0.50540 0.00750 0.201
-0.07992 0.36194 0.34466 0.50615 0.00938 0.247
-0.08004 0.36248 0.34517 0.50689 0.01126 0.232
-0.08015 0.36301 0.34568 0.50763 0.01313 0.261
-0.08027 0.36354 0.34618 0.50838 0.01501 0.197
-0.08039 0.36407 0.34669 0.50912 0.01689 0.226
-0.08051 0.36461 0.34720 0.50987 0.01876 0.153
-0.08062 0.36514 0.34771 0.51061 0.02064 0.076
-0.08074 0.36567 0.34821 0.51136 0.02252 0.127
-0.08086 0.36620 0.34872 0.51210 0.02440 0.116
-0.08098 0.36673 0.34923 0.51285 0.02627 0.353
-0.08109 0.36727 0.34973 0.51359 0.02815 0.099
-0.08121 0.36780 0.35024 0.51433 0.03003 0.106
-0.08133 0.36833 0.35075 0.51508 0.03190 0.077
-0.08145 0.36886 0.35125 0.51582 0.03378 0.175
-0.08156 0.36940 0.35176 0.51657 0.03566 0.150
-0.08168 0.36993 0.35227 0.51731 0.03754 0.131
-0.08180 0.37046 0.35278 0.51806 0.03941 0.120
-0.08192 0.37099 0.35328 0.51880 0.04129 0.156
-0.08203 0.37153 0.35379 0.51955 0.04317 -0.006
-0.08215 0.37206 0.35430 0.52029 0.04505 0.024
-0.08227 0.37259 0.35480 0.52104 0.04692 0.046
-0.08239 0.37312 0.35531 0.52178 0.04880 0.146
-0.08251 0.37366 0.35582 0.52253 0.05068 0.205
-0.08262 0.37419 0.35632 0.52327 0.05256 -0.049
-0.08274 0.37472 0.35683 0.52401 0.05444 0.022
-0.08286 0.37525 0.35734 0.52476 0.05631 -0.052
-0.08298 0.37579 0.35785 0.52550 0.05819 0.081
-0.08309 0.37632 0.35835 0.52625 0.06007 0.099
-0.08321 0.37685 0.35886 0.52699 0.06195 0.186
-0.08333 0.37739 0.35937 0.52774 0.06383 0.019
-0.08345 0.37792 0.35988 0.52848 0.06571 0.087
-0.08356 0.37845 0.36038 0.52923 0.06758 0.189
-0.08368 0.37898 0.36089 0.52997 0.06946 0.174
-0.08380 0.37952 0.36140 0.53072 0.07134 -0.022
-0.08392 0.38005 0.36191 0.53146 0.07322 0.098
-0.08403 0.38058 0.36241 0.53221 0.07510 -0.060
-0.08415 0.38111 0.36292 0.53295 0.07698 0.177
-0.08427 0.38165 0.36343 0.53370 0.07886 0.036
-0.08439 0.38218 0.36393 0.53445 0.08074 0.106
-0.08450 0.38271 0.36444 0.53519 0.08261 0.139
-0.08462 0.38325 0.36495 0.53594 0.08449 -0.011
-0.08474 0.38378 0.36546 0.53668 0.08637 -0.118
-0.08486 0.38431 0.36596 0.53743 0.08825 0.087
-0.08498 0.38485 0.36647 0.53817 0.09013 -0.011
-0.08509 0.38538 0.36698 0.53892 0.09201 -0.012
-0.08521 0.38591 0.36749 0.53966 0.09389 0.035
-0.08533 0.38644 0.36799 0.54041 0.09577 -0.231
-0.08545 0.38698 0.36850 0.54115 0.09765 0.072
-0.08556 0.38751 0.36901 0.54190 0.09953 0.138
-0.08568 0.38804 0.36952 0.54264 0.10141 0.110
-0.08580 0.38858 0.37003 0.54339 0.10329 0.031
-0.08592 0.38911 0.37053 0.54414 0.10517 0.003
-0.08603 0.38964 0.37104 0.54488 0.10705 0.041
-0.08615 0.39018 0.37155 0.54563 0.10893 0.092
-0.08627 0.39071 0.37206 0.54637 0.11081 0.013
-0.08639 0.39124 0.37256 0.54712 0.11269 0.037
-0.08651 0.39178 0.37307 0.54786 0.11457 -0.013
-0.08662 0.39231 0.37358 0.54861 0.11645 0.215
-0.08674 0.39284 0.37409 0.54935 0.11833 0.020
-0.08686 0.39338 0.37460 0.55010 0.12021 0.012
-0.08698 0.39391 0.37510 0.55085 0.12209 0.034
-0.08709 0.39444 0.37561 0.55159 0.12397 0.170
-0.08721 0.39498 0.37612 0.55234 0.12585 0.031
-0.08733 0.39551 0.37663 0.55308 0.12773 0.056
-0.08745 0.39604 0.37713 0.55383 0.12961 0.052
-0.08757 0.39658 0.37764 0.55458 0.13149 0.035
-0.08768 0.39711 0.37815 0.55532 0.13337 0.170
-0.08780 0.39764 0.37866 0.55607 0.13526 -0.170
-0.08792 0.39818 0.37917 0.55681 0.13714 0.171
-0.08804 0.39871 0.37967 0.55756 0.13902 -0.025
