x y z dist_scaled dist_frac flux_norm wavelength redshift
-0.10343 0.03495 0.49017 0.50218 0.00000 0.907 1236.099 0.01680
-0.10359 0.03500 0.49089 0.50292 0.00188 1.154 1236.129 0.01683
-0.10374 0.03506 0.49162 0.50367 0.00375 1.048 1236.159 0.01685
-0.10389 0.03511 0.49234 0.50441 0.00563 1.056 1236.189 0.01688
-0.10405 0.03516 0.49307 0.50515 0.00750 0.941 1236.219 0.01690
-0.10420 0.03521 0.49380 0.50590 0.00938 0.919 1236.249 0.01693
-0.10435 0.03526 0.49452 0.50664 0.01126 1.020 1236.279 0.01695
-0.10451 0.03532 0.49525 0.50739 0.01313 1.043 1236.308 0.01698
-0.10466 0.03537 0.49598 0.50813 0.01501 0.889 1236.338 0.01700
-0.10481 0.03542 0.49670 0.50888 0.01689 1.061 1236.368 0.01703
-0.10497 0.03547 0.49743 0.50962 0.01876 0.836 1236.398 0.01705
-0.10512 0.03552 0.49816 0.51036 0.02064 1.001 1236.428 0.01708
-0.10527 0.03557 0.49888 0.51111 0.02252 1.009 1236.458 0.01710
-0.10543 0.03563 0.49961 0.51185 0.02440 0.948 1236.488 0.01712
-0.10558 0.03568 0.50034 0.51260 0.02627 1.026 1236.518 0.01715
-0.10573 0.03573 0.50106 0.51334 0.02815 0.832 1236.548 0.01717
-0.10589 0.03578 0.50179 0.51409 0.03003 0.974 1236.577 0.01720
-0.10604 0.03583 0.50252 0.51483 0.03190 0.998 1236.607 0.01722
-0.10619 0.03589 0.50324 0.51558 0.03378 1.046 1236.637 0.01725
-0.10635 0.03594 0.50397 0.51632 0.03566 0.977 1236.667 0.01727
-0.10650 0.03599 0.50470 0.51706 0.03754 1.088 1236.697 0.01730
-0.10665 0.03604 0.50542 0.51781 0.03941 1.058 1236.727 0.01732
-0.10681 0.03609 0.50615 0.51855 0.04129 1.122 1236.757 0.01735
-0.10696 0.03614 0.50688 0.51930 0.04317 0.847 1236.787 0.01737
-0.10711 0.03620 0.50760 0.52004 0.04505 0.986 1236.817 0.01740
-0.10727 0.03625 0.50833 0.52079 0.04692 0.926 1236.847 0.01742
-0.10742 0.03630 0.50906 0.52153 0.04880 0.960 1236.876 0.01744
-0.10757 0.03635 0.50978 0.52228 0.05068 0.959 1236.906 0.01747
-0.10773 0.03640 0.51051 0.52302 0.05256 1.092 1236.936 0.01749
-0.10788 0.03646 0.51124 0.52377 0.05444 0.945 1236.966 0.01752
-0.10803 0.03651 0.51197 0.52451 0.05631 0.838 1236.996 0.01754
-0.10819 0.03656 0.51269 0.52526 0.05819 0.957 1237.026 0.01757
-0.10834 0.03661 0.51342 0.52600 0.06007 0.976 1237.056 0.01759
-0.10849 0.03666 0.51415 0.52675 0.06195 0.842 1237.086 0.01762
-0.10865 0.03671 0.51487 0.52749 0.06383 1.005 1237.116 0.01764
-0.10880 0.03677 0.51560 0.52824 0.06571 0.867 1237.145 0.01767
-0.10895 0.03682 0.51633 0.52898 0.06758 0.905 1237.175 0.01769
-0.10911 0.03687 0.51706 0.52973 0.06946 1.047 1237.205 0.01771
-0.10926 0.03692 0.51778 0.53047 0.07134 0.914 1237.235 0.01774
